station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L5644474,Thailand,0.78,746,0.0625,4.506299003,0,23.42063713,1,2196.209961,NA,1405175.024,1610781.982,4.231901244,123.4444444,207.8080321,11.31151055,2.356609219,2.486055911,0.548749834,4.143832361
L1439503,Thailand,0.78,1106,1.671875,3.747370912,0,23.42063713,1,2196.209961,NA,1409208.7,1605585.447,3.686214669,214.0957447,298.2672821,29.23225055,4.456159155,3.180799874,0.874597663,5.361990468
L13122976,Thailand,0.78,148,-0.7109375,4.123341414,0,26.52357483,0,208.0780269,38.64000181,1718736.228,1806129.797,2.424200342,93.24081633,194.2694929,4.799399298,0.275260848,1.953406536,0.116555349,2.889355988
L3594039,Thailand,0.78,324,0.1953125,4.141545732,0,25.05172539,0,283.3052204,10.50254914,1134824.182,2100016.894,4.265846618,130.6747967,283.4431656,10.00711657,1.837279876,2.363358398,0.484894892,3.837591955
L4431765,Thailand,0.78,464,-0.0703125,3.945779204,0,22.02127266,0,541.675924,3.175991926,1162981.812,2226253.162,4.675193459,202.4029851,261.8029686,2.370451249,0.051717034,1.171361933,0.023684222,2.390532525
L1829143,Thailand,0.78,2,0.1640625,4.243998444,0,27.53982735,0,3049.09648,48.15606645,1269021.326,1451122.16,3.23546061,151.422619,311.69279,2.271650329,0.08162225,1.382951124,0.037387041,0.470097727
L2114765,Thailand,0.78,2,-0.140625,4.354991166,0,27.99955177,0,147.9954971,53.25391955,1346890.041,1532939.09,4.494656233,226.3306128,261.1901238,3.139850751,0.258458028,1.611237909,0.105254791,1.454784158
L1080440,Thailand,0.78,747,-1.578125,4.171284577,0,23.42063713,1,2196.209961,NA,1403807.32,1614478.74,3.721697393,222.3551613,228.1308973,20.35978067,2.88877975,2.9438099,0.614091356,4.682416629
L5159134,Thailand,0.78,351,-1.6640625,4.058583186,0,25.27280426,1,896.221593,NA,1167881.444,1783349.525,4.694297546,182.0664137,255.7231552,26.09545534,3.902266439,3.084649466,0.782880236,5.100898624
L4907329,Thailand,0.78,7,-0.0859375,4.793652164,0,27.16959763,0,3049.09648,28.17060248,1256148.428,1397355.702,4.317450316,106.4583333,221.6734485,4.75123004,0.543213175,1.903066338,0.200078343,2.609870201
L5581436,Thailand,0.78,6,0.0078125,4.306408021,0,27.28261757,0,211.5928921,4.696723866,1257515.332,909982.9156,1.91160383,44.61538462,123.2304631,9.859271467,1.943934821,2.422143862,0.46713606,3.744318134
L5554612,Thailand,0.78,2,-0.6953125,4.120680847,0,27.26606178,0,51.9636027,14.88586547,1153204.157,898117.0403,2.986074318,90.42916667,211.1537,12.54544647,2.996940696,2.498627394,0.614253436,4.162154013
L1826705,Thailand,0.78,2,1.09375,NA,0,27.15299416,0,24.21039193,7.13899552,1084402.72,888215.5228,3.290273587,139.7204861,174.8983002,11.61174037,2.545925964,2.455988762,0.538864629,4.110825152
L1833776,Thailand,0.78,2,-0.2421875,4.726172465,0,28.0446701,0,147.9954971,69.24616802,1319336.722,1530635.813,2.342725774,105.8371711,131.0302111,8.375692427,0.801507187,2.273528362,0.275853495,3.476281201
L5714115,Thailand,0.78,0,-0.9765625,NA,0,27.11972427,0,245.5312979,17.88899206,1079866.377,981177.2503,2.597385445,96.648,197.0824345,8.746924634,0.995725472,2.346538966,0.312698713,3.489046654
L3146453,Thailand,0.78,2,-0.1640625,4.645482946,0,28.06553459,0,45.14873785,78.23386191,1310680.804,1543729.416,2.972980072,155.2295082,215.1832801,5.910951396,0.589398464,2.011797323,0.222196915,3.080271241
L5881951,Thailand,0.78,163,-0.1171875,4.263688577,0,26.80664063,0,224.6015845,25.95781569,1552010.537,1843716.033,2.989176611,95.21714286,223.7303778,3.256145717,0.278085483,1.678173693,0.097597656,2.648489897
L10454183,Thailand,0.78,1549,22.296875,4.145225823,0,20.15797806,1,541.675924,NA,1138584.336,2229936.706,3.253851006,124.3638889,219.8513421,32.84348367,4.4510934,3.178549148,0.825769886,5.457321312
L1615563,Thailand,0.78,195,-0.6640625,3.934938963,0,25.14705658,1,2831.29136,NA,1178463.838,1735554.926,4.557316474,182.7293233,352.8278057,22.36828093,2.881279192,3.030699646,0.697472425,4.83770936
L4581211,Thailand,0.78,4,0,4.568082359,0,27.7159977,0,977.8111387,83.77028349,1262633.462,1538817.486,2.950808081,108.329806,208.4290574,6.34498379,0.678574545,2.067144761,0.258362858,3.145238047
L4581206,Thailand,0.78,2,0.640625,4.506937705,0,27.89100456,0,147.9954971,94.59142133,1292922.179,1536920.841,3.55364346,122.4293478,215.9544432,4.431776538,0.520986043,1.713892277,0.17671726,2.812635611
L3873919,Thailand,0.78,27,0.3828125,5.077376196,0,NA,0,159.6856931,8.716942532,1232033.555,1297308.962,4.197410585,162.3738095,231.3759542,5.429017937,0.763487094,1.988284667,0.24095256,3.031973683
L5444608,Thailand,0.78,63,-2.46875,3.699647298,0,27.15797806,0,170.9783886,21.52571806,1107282.753,933323.8146,3.504332235,170.851272,223.6120995,16.13633935,3.591197291,2.715546691,0.755757375,4.563141751
L921115,Thailand,0.78,8,-6.984375,4.820639137,0,27.38590813,0,970.3658629,20.10812823,1259162.862,1353276.795,5.795167965,195.1978261,324.586266,3.454888669,0.309319273,1.623590677,0.109115988,1.498442815
L6027453,Thailand,0.78,10,-0.046875,3.508141266,0,27.11972427,0,245.5312979,16.92843711,1080256.09,983259.9403,1.859525898,30.93333333,77.32576448,4.746877426,0.487272849,1.944302603,0.172748689,2.280566188
L921168,Thailand,0.78,2,-0.2265625,4.367331493,0,28.08732605,0,147.9954971,49.76483594,1328724.194,1510602.526,4.427577428,149.2162162,238.0247559,2.830257854,0.166465661,1.486402845,0.068672979,2.029653836
L6124699,Thailand,0.78,2,-0.015625,4.615833748,0,28.02780151,0,147.9954971,81.22277963,1310782.634,1538922.056,2.712784866,83.69333333,189.6252287,6.192106997,0.645646984,1.93319994,0.249970269,3.08011186
L2415235,Thailand,0.78,162,-0.078125,4.070660059,0,26.97010231,0,692.8194595,29.70633491,1590405.334,1643315.428,4.574108384,214.0263158,221.3788548,3.74554716,0.387418868,1.589043325,0.154517325,1.728501408
L4661887,Thailand,0.78,151,-0.140625,3.171755727,0,26.97927094,0,692.8194595,58.58397515,1584077.114,1671941.074,4.26943414,166.6283019,197.4709602,2.743563571,0.120683253,1.545088285,0.053552398,1.413623941
L5624860,Thailand,0.78,174,-0.171875,4.244684661,0,26.80664063,0,224.6015845,25.06430368,1552439.265,1845626.094,2.596841351,165.2282609,224.8546179,18.00367054,1.864550313,2.856258395,0.58368497,4.646245112
L921151,Thailand,0.78,864,2.1953125,4.158885489,0,23.394207,1,975.2669043,NA,1417020.93,1870309.838,4.644799083,336.8668891,358.8199993,20.15738046,2.726713812,2.962007919,0.67413677,4.65473906
L5865717,Thailand,0.78,9,0.1484375,2.968985497,0,27.11972427,0,122.4370702,8.601915157,1081746.76,993679.1789,2.847642541,115.8730159,180.0165875,13.56704448,3.982538207,2.475298436,0.782692424,4.234121168
L4970020,Thailand,0.78,101,0.0546875,NA,0,26.76034164,0,24.21039193,14.68252062,1084573.573,876882.9099,2.370444037,40.06547619,106.5417295,16.50825218,2.165338567,2.783033606,0.494605049,4.331734075
L3855318,Thailand,0.78,84,0.0078125,4.409914178,0,27.50605583,0,713.8497941,26.27572714,1287429.73,866270.4066,NA,NA,NA,4.010726462,0.667214299,1.815034899,0.163770702,2.658089665
L5833538,Thailand,0.78,774,1.703125,4.477775907,0,23.42063713,1,2196.209961,NA,1405825.767,1608735.699,4.445752422,132.4017857,290.600637,20.08330655,2.912081114,2.934237042,0.706042334,4.744821447
L3513712,Thailand,0.78,2,0.0625,4.448107134,0,28.06553459,0,45.14873785,73.37478944,1310037.629,1550413.66,3.595866755,100.4672619,163.5301929,5.911697763,0.536934769,2.050979926,0.198345038,3.051943821
L6289311,Thailand,0.78,2,0.0078125,4.499638065,0,27.88636589,0,147.9954971,32.83688099,1370635.089,1519315.054,2.961366954,138.5666667,193.6690072,2.98257885,0.269492222,1.506842492,0.107689198,2.483687193
L5955035,Thailand,0.78,25,-0.4375,4.23492213,0,27.52363205,0,2196.209961,1.045405043,1389579.723,1595360.579,4.636089844,161.6952381,229.3659379,5.733373936,0.736042798,1.956810853,0.23429033,3.044892596
L1109966,Thailand,0.78,350,-0.40625,4.060634956,0,26.19590759,0,2229.7304,2.98855397,1466113.398,1623039.462,3.755357009,191.2469992,230.9913802,17.97844609,2.173667016,2.877013465,0.580756302,4.403714897
L3708445,Thailand,0.78,1019,9.78125,4.04684312,0,25.06287384,1,283.3052204,NA,1124581.539,2089701.838,2.815918948,220.2039356,294.2403554,32.90749491,4.547361193,3.190249091,0.8782655,5.651773223
L1122067,Thailand,0.78,124,1.125,4.914484058,0,26.27961731,1,3049.09648,NA,1220947.399,1433497.11,4.333461058,224.43125,269.8160622,8.668042397,1.566217322,2.245007967,0.380804236,3.423053441
L1190547,Thailand,0.78,70,4.34375,4.87025847,0,26.78318977,0,617.8858721,9.241382143,1197123.604,1222024.507,2.874320419,66.28,154.4483538,13.02097875,3.148179529,2.567633703,0.674145907,4.237595843
L1096303,Thailand,0.78,0,-0.3828125,NA,0,27.26606178,0,51.9636027,20.75339498,1153189.766,892235.4093,3.307237383,127.5,253.5992967,7.834702856,1.408357376,2.138472353,0.368438718,3.305253848
L6363966,Thailand,0.78,1,2.1484375,2.354762827,0,27.26606178,0,51.9636027,24.76156858,1144394.303,890185.8791,2.850878859,91.18518519,195.2755073,21.23273892,3.8517951,2.915083277,0.714166011,4.855232111
L957249,Thailand,0.78,1,-0.0546875,NA,0,27.26606178,0,51.9636027,17.55846454,1153207.515,895436.9393,3.388982561,115.0322581,140.301909,9.135275236,1.156080967,2.377027793,0.33258266,3.486562258
L6603839,Thailand,0.78,2,0.1484375,4.391265516,0,28.05335426,0,45.14873785,61.2079411,1341555.59,1547110.04,3.611339462,90.62,154.6403595,3.947497258,0.385834151,1.756292026,0.13548585,2.633865434
L8306763,Thailand,0.78,2,0.1484375,4.391265516,0,28.05335426,0,45.14873785,61.21469919,1341560.39,1547101.657,2.999737999,69.24836601,158.0813851,3.949774902,0.386288732,1.756605413,0.135623813,2.633839198
L6801599,Thailand,0.78,2,0.2578125,4.514278362,0,27.99955177,0,147.9954971,60.71626282,1344201.627,1539970.034,2.941975403,111.6465116,149.5558868,3.326286844,0.217442722,1.607996031,0.084709848,2.637515209
L10955923,Thailand,0.78,68,-0.40625,4.025208828,0,27.63420105,0,1006.452485,24.53671252,1419246.684,1452447.616,2.291912365,42.89583333,162.066778,15.13652915,2.834030096,2.63473093,0.634151975,4.324042918
L4229465,Thailand,0.78,27,0.7734375,NA,0,NA,0,3308.465923,37.10359966,1538237.025,1324106.772,2.675949964,109.475,191.8019969,11.83577656,2.61511622,2.538831977,0.566844447,4.055132975
L4427196,Thailand,0.78,874,-2.3046875,3.806874901,0,23.3678093,1,1583.449955,NA,1417986.495,1831123.867,5.38946922,204.6920455,353.4450697,18.40727861,2.3742905,2.885973992,0.62422564,4.622711296
L6544974,Thailand,0.78,154,0.3046875,4.179472374,0,26.88603401,0,224.6015845,78.34109214,1600745.919,1823928.698,3.437072932,125.4444444,195.8165349,6.927527639,0.620431186,2.13570544,0.216448915,3.21294883
L4789498,Thailand,0.78,1433,9.671875,3.253236343,0,22.03304863,0,541.675924,0.051298039,1133348.847,2216154.303,3.683670811,435.1666667,346.8164687,23.23614417,3.97764153,2.932286794,0.795155161,4.949540064
L4818933,Thailand,0.78,1496,9.328125,4.003366064,0,22.03304863,1,541.675924,NA,1134274.268,2205863.52,3.5660931,179.5239583,342.6056658,20.70283623,5.142557208,2.939348759,0.748706276,4.996201361
L3819650,Thailand,0.78,95,0.234375,4.326091966,0,27.36602974,0,105.25141,11.62394185,1152810.107,1875343.607,3.375456952,136.7722107,189.7934925,13.31982791,1.912261565,2.598527051,0.518533885,4.073198904
L3776760,Thailand,0.78,45,-0.9296875,4.638921308,0,26.87604141,0,3049.09648,22.70722028,1239681.659,1453434.666,4.26334432,162.9480519,210.3172915,3.148419406,0.188672392,1.678507417,0.079270238,2.414618856
L10923460,Thailand,0.78,736,-3.3203125,4.252599625,0,23.42063713,1,2196.209961,NA,1406096.749,1612331.919,3.869529668,165.15,190.751831,25.60761434,3.322736036,3.073317675,0.765705563,5.053824751
L6377936,Thailand,0.78,748,0.1640625,4.357243621,0,23.42063713,1,2196.209961,NA,1405059.268,1612138.006,4.076626593,148.72,146.6397478,25.08504447,3.391463742,3.054223778,0.764657474,5.036459595
L3667166,Thailand,0.78,698,-11.15625,3.972642828,0,24.60103035,1,283.3052204,NA,1118059.164,2099924.749,4.915431915,263.1336898,338.6082624,19.11685388,2.990771028,2.90866132,0.604845622,4.628704353
L3748464,Thailand,0.78,293,0.1953125,4.219574038,0,25.06287384,0,283.3052204,3.070444192,1131050.754,2087344.447,2.256857986,60.70909091,150.8460305,8.613377594,0.922003809,2.291244566,0.329910052,3.462314863
L6153000,Thailand,0.78,371,-0.0703125,4.108787462,0,24.82687378,0,353.4918506,43.77564858,1234809.555,2248671.211,3.955502437,132.1307692,265.81826,5.134551329,1.048381865,1.866556174,0.254033843,3.08138998
L6969890,Thailand,0.78,2,0.015625,4.645414056,0,27.88308907,0,3049.09648,77.37186111,1277259.561,1510835.655,3.306471332,101.8285714,190.0618581,2.816618147,0.308210295,1.64157532,0.087583812,1.10336123
L4485054,Thailand,0.78,123,-2.2578125,NA,0,NA,0,702.5026622,94.51471072,1251205.832,1123592.141,2.088460239,82.48275862,124.4166602,13.5652933,2.661601338,2.561399704,0.549711216,4.155450878
L6078968,Thailand,0.78,72,0.296875,4.618117094,0,27.25167274,0,182.4891599,15.48842637,1319107.456,772890.7172,2.124067206,65.92307692,184.7896046,6.819747365,1.011584204,2.070544626,0.251285882,3.305212535
L5405853,Thailand,0.78,55,-0.109375,NA,0,NA,0,0.603032237,56.12673042,1198559.938,721695.6094,2.510677618,63.11607143,130.0390063,23.08802619,3.900167271,2.988754579,0.78299876,5.101879047
L6939612,Thailand,0.78,171,0.1484375,4.162896338,0,26.51838112,0,296.4033602,47.8160082,1548440.348,1950991.513,2.08146276,67.44444444,136.5631039,5.846851067,0.515083363,1.875776042,0.212714735,3.037423625
L7001702,Thailand,0.78,175,-0.171875,4.224805858,0,26.51838112,0,296.4033602,47.15570679,1546177.783,1950842.18,2.316568763,27.8,103.1627913,4.847746837,0.330298933,1.83669326,0.140778017,2.807717709
L6969148,Thailand,0.78,171,0.1484375,4.162896338,0,26.51838112,0,296.4033602,47.81334264,1548414.221,1950995.571,2.253802255,40.56,121.9437439,5.909678192,0.51978627,1.883952071,0.214852565,3.045172117
L921138,Thailand,0.78,2019,11.9140625,3.375064439,0,20.15797806,0,541.675924,0.248596889,1144809.051,2237961.489,4.850660238,320.7301587,351.4944376,29.13559975,4.59222611,3.146636561,0.856694618,5.412101613
L6173384,Thailand,0.78,137,-0.328125,3.942335444,0,27.42063713,0,337.2814867,24.25613366,1177828.08,1882796.405,NA,NA,NA,5.168600248,0.70112951,2.068431497,0.200241601,2.457459288
L6990212,Thailand,0.78,410,7.578125,3.302757557,0,26.27961731,1,3049.09648,NA,1209069.371,1429249.457,5.141912743,159.4926316,335.6154984,16.47110628,3.19209668,2.777601162,0.649206865,4.44696771
L5391966,Thailand,0.78,106,3.640625,4.677220265,0,26.9401722,0,3049.09648,23.61833171,1247047.839,1414895.294,3.729928376,86.12,200.1199103,6.081284119,0.301169855,2.073715696,0.135224858,2.967046826
L1172289,Thailand,0.78,258,-3.828125,3.673406177,0,25.93745422,1,580.0287546,NA,1235045.176,970869.6382,4.043389071,309.4654545,295.0667505,33.43972567,4.777711993,3.090841993,0.863837751,5.492732544
L2529154,Thailand,0.78,0,-2.0390625,NA,0,NA,0,122.4370702,83.36648757,1010808.135,952940.5412,3.565282596,108.5605469,205.706176,14.17077708,2.848277093,2.589106431,0.572401853,4.288578347
L4761951,Thailand,0.78,82,-2.90625,3.597642329,0,26.06907463,0,245.5312979,0.559074361,1101485.063,1024807.893,5.136607427,199.6796875,317.8556989,26.15337967,4.739774043,3.055161382,0.840230075,5.211240703
L6696794,Thailand,0.78,499,-7.40625,3.971098418,0,23.16447067,1,1672.265104,NA,1122798.03,2156309.631,2.943399574,130.5621302,288.3041511,24.30588665,3.048266131,2.990712674,0.646951939,4.963076558
L8106601,Thailand,0.78,790,2.265625,4.092779565,0,22.6013031,1,1672.265104,NA,1107183.893,2155315.299,3.154484198,102.0321429,205.4831654,22.02630201,3.370064774,3.013236388,0.722700386,4.856849817
L4332810,Thailand,0.78,1404,13.8984375,3.689986698,0,22.66855812,0,353.4918506,56.57174692,1212380.186,2263198.507,2.774086856,239.5764944,207.444977,27.29314803,3.009044601,3.108685007,0.6872442,5.099383492
L1043668,Thailand,0.78,228,-10.84375,4.201726343,0,25.41098976,1,410.1215963,NA,1481552.389,649019.9932,4.621109361,256.3450292,363.3819184,36.75430956,4.925259474,3.250405271,0.889985576,5.707938859
L11487067,Thailand,0.78,10,-0.15625,3.645722165,0,28.13384247,0,82.19372052,46.18303193,1418027.398,1408882.188,2.491048991,66.66153846,171.4578754,7.669443123,1.212158434,2.273023571,0.366169079,3.391385984
L5848900,Thailand,0.78,281,-0.7890625,4.468340348,0,25.8421917,1,3049.09648,NA,1212653.863,1425344.642,4.542714207,122.85625,195.5732893,14.02117524,3.235762661,2.779246588,0.560252395,4.135343697
L7183485,Thailand,0.78,98,0.2890625,4.697283946,0,26.87604141,0,3049.09648,8.872926053,1225819.586,1459076.002,4.823292441,127.5163352,224.5173731,3.935783491,0.278183373,1.448117458,0.103816945,1.83993459
L7504754,Thailand,0.78,86,-9.296875,4.085046739,0,26.36553001,1,245.5312979,NA,1100908.355,999166.5789,NA,NA,NA,23.96918553,3.452951454,2.979757937,0.639700794,4.785256428
L7236212,Thailand,0.78,91,-7.578125,NA,0,26.76034164,0,24.21039193,18.635216,1083091.537,873201.5643,2.047395113,22.7,86.90638287,16.76410985,4.081762449,2.688244543,0.652348382,4.601934067
L4485058,Thailand,0.78,10,0.5625,4.890791637,0,26.83307457,0,336.2590652,21.27254308,1179586.18,1172424.773,4.274524115,133.2692308,222.0438461,18.00048436,3.467258216,2.701927912,0.685417573,4.585036596
L1043654,Thailand,0.78,0,0.171875,4.211848466,0,27.38640404,0,111.8190377,24.2660832,1411494.649,767605.8366,4.137934566,128.1754386,287.4806856,3.800288169,0.323634772,1.813496874,0.120866784,2.80654602
L7376189,Thailand,0.78,2,-0.046875,4.706524729,0,28.0446701,0,147.9954971,66.54020651,1322516.944,1530213.486,2.207459863,48.86857143,154.3695761,5.844401752,0.702494521,1.995917985,0.250241666,3.165169484
L4485029,Thailand,0.78,0,1.015625,NA,0,28.13384247,0,82.19372052,47.56709731,1420898.958,1404065.07,3.017126965,122.7058824,256.9872096,19.39886667,4.273388483,2.837566163,0.796178984,4.782107352
L5833299,Thailand,0.78,63,-0.9921875,4.003534115,0,27.55534363,0,1006.452485,24.59611975,1419166.639,1452464.608,2.170474105,82.56568878,149.5316156,15.01965409,2.773186512,2.626298355,0.620429509,4.270857428
L5226772,Thailand,0.78,732,-1.25,4.36877869,0,23.42063713,1,2196.209961,NA,1407049.312,1611127.234,4.503505672,186.4927536,263.8998098,22.76822801,3.491210814,3.002424468,0.780338634,4.982614465
L4278624,Thailand,0.78,333,-0.9140625,4.128959409,0,25.06287384,0,283.3052204,0.537740343,1128314.854,2089042.849,4.129550817,189.5218659,220.2662877,12.2553712,1.266362503,2.550597378,0.423974863,3.85903547
L3867198,Thailand,0.78,2,0.4921875,4.643598355,0,28.02780151,0,147.9954971,76.04709634,1312089.655,1532368.861,2.150724765,45.80555556,109.6909887,7.486185822,0.9784593,2.082100181,0.333681522,3.393520231
L6355369,Thailand,0.78,671,-2.015625,3.86075838,0,23.42063713,1,2196.209961,NA,1409855.823,1612594.769,NA,NA,NA,23.30796198,3.030746354,3.001016296,0.703382557,4.974077283
L7629851,Thailand,0.78,85,-5.0703125,3.756384388,0,25.70742607,1,644.6045291,NA,1108971.969,990030.4284,3.056499997,264.1103111,282.6628146,21.82616794,3.792530043,2.933118837,0.737182596,4.890985341
L7664826,Thailand,0.78,2,0.1015625,4.699967261,0,28.0446701,0,147.9954971,65.39044558,1326081.031,1532336.035,2.15410581,65.70645161,158.1603583,8.770142854,0.859658647,2.056155398,0.317108598,3.463110878
L2062397,Thailand,0.78,376,-1.140625,4.286248704,0,23.16447067,0,1672.265104,3.316696569,1128348.572,2154670.986,3.786960454,158.9772727,212.2000414,5.015300178,0.416321945,1.855975753,0.15355414,3.109882599
L1873800,Thailand,0.78,55,-0.4765625,4.689814173,0,26.85197258,0,3049.09648,15.16755557,1240612.2,1426229.584,4.719990629,196.7325581,227.1505766,13.27722501,1.596705884,2.611442171,0.49586591,4.237397928
