study_area,station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
Danum_Malua,dv41,Malaysia,0.81,500,4.0546875,2.342106105,0,25.82352257,1,341.8281448,NA,3315153.955,617976.203,8.951786638,1.824074074,4,23.07031189,2.586856172,2.727071647,0.571557969,4.497034833
Danum_Malua,dv42,Malaysia,0.81,199,-7.625,2.37688377,0,25.75684166,1,1281.098735,NA,3324717.764,619693.811,31.21835249,3.109895833,9,41.70637028,5.395126234,3.175869491,0.891475545,5.821547559
Danum_Malua,dv43,Malaysia,0.81,529,-2.5546875,2.79972713,0,24.90208054,1,439.2565531,NA,3339486.095,605465.7801,1.256745132,2.732356771,8.928571429,32.3824287,3.403963221,2.918577199,0.711662007,5.03319173
Danum_Malua,dv44,Malaysia,0.81,533,4.1640625,2.257349709,0,24.90208054,1,439.2565531,NA,3337912.373,606279.9874,10.94967652,2.427083333,13.33333333,45.03990085,3.860265502,3.019034868,0.788632814,5.736919686
Danum_Malua,dv45,Malaysia,0.81,227,-1.6640625,2.695226282,0,25.75684166,1,1281.098735,NA,3327701.288,617549.6635,12.40075422,2.385416667,7.7,35.16355622,4.235718224,3.16170226,0.822229066,5.48750471
Danum_Malua,dv46,Malaysia,0.81,200,0.4609375,2.464357755,0,25.75684166,1,1281.098735,NA,3327285.132,618980.5155,12.01594601,2.052083333,4,36.68106267,4.119684966,3.162309955,0.829211111,5.558194265
Danum_Malua,dv47,Malaysia,0.81,192,7.1953125,2.424136453,0,25.75684166,1,1281.098735,NA,3326023.172,619386.7761,11.85796549,2.7265625,8.727272727,38.69614243,4.409336147,3.18341994,0.831674825,5.652086474
Luasong,F09,Malaysia,0.81,444,-4.015625,3.581840895,0,24.14708138,1,139.0442151,NA,3244839.831,551696.3922,9.329237304,1.583333333,8.153846154,29.01503597,3.803289187,3.00241346,0.764018335,5.198109783
Luasong,J01,Malaysia,0.81,1047,6.203125,2.202958616,0,24.14708138,0,279.7858892,1.676247164,3253262.085,558255.7062,0,1.125,5,18.98861343,2.843066814,2.68485508,0.604443613,4.473599316
Luasong,J02,Malaysia,0.81,1070,-3.2734375,2.277283032,0,24.14708138,0,279.7858892,1.389475655,3255687.12,558643.5073,0,1.175,5.473684211,18.01510869,2.818024328,2.681707189,0.588454554,4.322349141
Luasong,J03,Malaysia,0.81,1088,-1.03125,2.287762104,0,24.14708138,0,279.7858892,1.226670356,3257940.349,558612.0086,9.329237304,1.591666667,18.80769231,23.41857194,3.291438829,2.715404822,0.658427664,4.660622284
Luasong,J04,Malaysia,0.81,1004,-2.390625,2.256460465,0,24.14708138,1,279.7858892,NA,3259745.583,558803.171,0,1.84375,6,36.32812279,4.54280186,3.260796108,0.869481145,5.74989248
Luasong,J06,Malaysia,0.81,1077,11.359375,2.199596783,0,24.14708138,0,279.7858892,2.256630861,3254531.083,559647.5573,22.19355398,2.625,16.57894737,20.20229688,3.055685141,2.784878836,0.640253391,4.593099688
Luasong,J08,Malaysia,0.81,1078,10.1484375,2.25041304,0,24.14708138,0,279.7858892,0.422884861,3258881.267,559768.2789,12.59461891,2.09375,6.98,24.34868294,3.681059006,3.002433763,0.759014545,4.969912208
Luasong,J09,Malaysia,0.81,1080,1.328125,2.177940261,0,24.14708138,0,104.3471592,3.037053711,3253362.156,560706.7402,0,1.175,3,20.05321018,3.034435864,2.757558359,0.628164681,4.594597712
Luasong,J10,Malaysia,0.81,1090,4.2890625,2.220088207,0,24.14708138,0,104.3471592,2.397208629,3255336.129,560821.7185,0,1.125,3,19.77462833,2.871268126,2.760472087,0.587977326,4.476511935
Luasong,J13,Malaysia,0.81,1075,-9.7578125,2.203051795,0,24.14708138,0,104.3471592,2.622221409,3252166.751,561726.0517,NA,NA,NA,20.58941036,3.138772338,2.77954821,0.654629546,4.678585363
Luasong,J21,Malaysia,0.81,1058,2.84375,2.215874547,0,24.14708138,0,104.3471592,0.665964223,3252053.676,563972.9434,7.484587741,2.01875,11.26315789,19.45886116,3.180570209,2.806122994,0.68660308,4.594817797
Luasong,J29,Malaysia,0.81,1004,-5.5,2.188571175,0,24.39310074,0,104.3471592,0.692986372,3251823.452,566056.8356,NA,NA,NA,22.72009354,3.407190754,2.848297779,0.709530866,4.832239953
Luasong,L15,Malaysia,0.81,262,-0.9375,2.313907076,0,24.57237434,1,560.3123375,NA,3255279.211,596958.3223,5.286772364,2.552083333,8,41.9422479,4.878378873,3.222869221,0.866463047,5.785072944
Luasong,L18,Malaysia,0.81,373,-7.5546875,2.311760488,0,24.57237434,1,560.3123375,NA,3254111.014,598003.9505,0,1.125,6,42.20678793,4.932510174,3.229934234,0.873270756,5.821823275
Luasong,L19,Malaysia,0.81,313,-7.3125,2.330022802,0,24.57237434,1,560.3123375,NA,3256223.96,597990.9283,7.484587741,2.01875,12.9375,42.04282403,4.852277658,3.224417161,0.866575701,5.80097727
Luasong,L23,Malaysia,0.81,478,-2.2890625,2.3364743,0,24.57237434,1,560.3123375,NA,3255228.745,599148.6515,10.84172529,1.258333333,10.98181818,42.30356641,4.892880746,3.229627839,0.873609894,5.825135934
Luasong,L24,Malaysia,0.81,443,3.4921875,2.291269383,0,24.57237434,1,560.3123375,NA,3257409.961,599259.6533,0,1,7.958333333,42.7106302,4.771457125,3.229813637,0.868627707,5.842769797
Luasong,L26,Malaysia,0.81,541,-5.078125,2.295113119,0,24.57237434,1,560.3123375,NA,3254085.408,600176.9027,12.59461891,2.004861111,10.94230769,42.00278216,5.017145084,3.235891961,0.882786758,5.839595476
Luasong,L27,Malaysia,0.81,514,-2.1953125,2.328619751,0,24.57237434,1,560.3123375,NA,3256250.558,600289.8187,10.3941441,2.052083333,8.981481481,43.23878913,4.795262052,3.229023184,0.872527621,5.860449435
Luasong,L28,Malaysia,0.81,443,0.3828125,2.291747572,0,24.57237434,1,560.3123375,NA,3258453.546,600375.189,4.310274146,1.333333333,11.35,42.7745673,4.578334176,3.242931185,0.866359952,5.890617588
Luasong,L31,Malaysia,0.81,559,-4.65625,2.285642453,0,24.57237434,1,560.3123375,NA,3255064.503,601318.8119,NA,NA,NA,41.9661569,4.879015474,3.225130652,0.879428455,5.828295046
Luasong,L32,Malaysia,0.81,509,-5.65625,2.344658494,0,24.57237434,1,560.3123375,NA,3257315.792,601407.3838,7.428929425,2.684895833,13.40816327,45.96892632,4.646095481,3.224921492,0.868210604,5.938389156
Luasong,P03,Malaysia,0.81,566,-8.2890625,2.27886551,0,25.21438789,1,560.3123375,NA,3265613.113,585284.9721,0,1.175,8.8,30.33568994,3.681911676,3.062260809,0.744048883,5.131616006
Luasong,P04,Malaysia,0.81,563,-0.015625,2.296045376,0,25.21438789,1,560.3123375,NA,3267818.333,585357.6159,0.588686487,2.28359375,16.83333333,27.52943101,3.397394755,2.9883682,0.701819657,4.94359388
Luasong,P07,Malaysia,0.81,546,11.578125,2.296795833,0,25.70230675,1,560.3123375,NA,3264739.965,586274.1097,0,1.96875,3.233333333,31.46918757,3.768309316,3.084991267,0.753355893,5.197917914
Luasong,P08,Malaysia,0.81,547,-7.5625,2.238574968,0,25.70230675,1,560.3123375,NA,3266649.902,586430.2572,4.188622694,2.09375,6.866666667,29.70801563,3.618797277,3.049059649,0.733030282,5.109370139
Luasong,P12,Malaysia,0.81,488,-6.3515625,2.310775321,0,25.70230675,1,560.3123375,NA,3267841.387,589707.6905,5.711984708,1.133333333,6.9375,29.14238821,3.31810246,3.040969848,0.674234804,5.023558621
Luasong,P20,Malaysia,0.81,488,-6.3515625,2.310775321,0,25.70230675,1,560.3123375,NA,3267646.527,589745.1233,3.259108548,2.427083333,14.5,29.11269002,3.273957328,3.05082426,0.66807955,5.007804485
Luasong,P24,Malaysia,0.81,443,-1.421875,2.31096993,0,25.70230675,1,560.3123375,NA,3266502.854,590800.1898,0,1.84375,10.2,32.79285168,3.782526709,3.095894263,0.763231352,5.321637857
Luasong,P28,Malaysia,0.81,208,3.2421875,2.303589597,0,25.70230675,1,560.3123375,NA,3267568.879,591965.2518,0,1.84375,5.882352941,30.70960405,3.458062841,3.028353418,0.722068896,5.124680125
Luasong,P32,Malaysia,0.81,193,1.5546875,2.251106711,0,25.70230675,1,560.3123375,NA,3266468.961,593049.7278,12.71054865,2.09375,5.156862745,20.11455187,2.205294676,2.815515241,0.476555603,4.267437752
Luasong,Q01,Malaysia,0.81,199,-5.84375,2.33587973,0,24.57237434,0,560.3123375,0.201806757,3260316.293,605114.7291,12.40075422,2.385416667,11.46153846,32.34251418,4.306142724,3.176512644,0.819137705,5.408256954
Luasong,Q03,Malaysia,0.81,543,-1.8359375,2.411598644,0,25.70230675,0,560.3123375,0.492819324,3265061.507,602735.6537,0,1.125,6.9,29.79685776,4.061962853,3.095428302,0.770049767,5.171125407
Luasong,Q04,Malaysia,0.81,564,2.953125,3.211755663,0,25.70230675,0,560.3123375,1.769597711,3267133.588,602871.0833,0,1.96875,3,28.56255281,3.942842384,3.1129421,0.782963168,5.148089636
Luasong,Q05,Malaysia,0.81,223,4.75,2.364740026,0,24.57237434,1,560.3123375,NA,3259388.151,603664.9998,14.41697388,2.4609375,9.571428571,34.9690824,4.306650187,3.202919811,0.827195281,5.541116428
Luasong,Q06,Malaysia,0.81,246,1.125,2.407044616,0,25.70230675,1,560.3123375,NA,3261741.4,603772.5652,NA,NA,NA,32.98603397,4.340615317,3.156171841,0.815530545,5.40181274
Luasong,Q07,Malaysia,0.81,457,5.765625,2.351058306,0,25.70230675,0,560.3123375,0.696477586,3263821.534,603845.2982,11.97193743,2.375,7.9,30.5372699,4.196786653,3.123871941,0.795365194,5.258895759
Luasong,Q08,Malaysia,0.81,537,-2.1953125,3.002342134,0,25.70230675,0,560.3123375,1.829366377,3266004.125,603948.7797,NA,NA,NA,28.224064,3.979292878,3.099745863,0.776449478,5.112332299
Luasong,Q09,Malaysia,0.81,206,-5.6640625,2.354214748,0,24.57237434,1,560.3123375,NA,3260411.394,604859.0154,NA,NA,NA,32.59280625,4.306130077,3.176609985,0.819261152,5.417862846
Luasong,Q10,Malaysia,0.81,281,-1.28125,2.327406676,0,25.70230675,0,560.3123375,0.165249761,3262661.431,604934.87,12.97508606,1.625,5.769230769,30.67972359,4.235333362,3.145234044,0.808743441,5.298586334
Luasong,Q11,Malaysia,0.81,365,2.46875,2.354825653,0,25.70230675,0,560.3123375,2.05391056,3264853.033,605020.6363,NA,NA,NA,28.28550656,4.06390143,3.119390918,0.79461245,5.165154924
Luasong,Q12,Malaysia,0.81,343,-1.515625,3.263365799,0,25.70230675,0,560.3123375,3.228824819,3267042.513,605106.3919,0,1.25,3,26.27694143,3.823008173,3.064045586,0.753608094,4.963104573
Luasong,Q13,Malaysia,0.81,199,5.609375,2.321340955,0,25.26454735,0,560.3123375,0.391407099,3259364.031,605900.5997,NA,NA,NA,32.01587561,4.361544971,3.184563041,0.822626892,5.407672988
Luasong,Q14,Malaysia,0.81,216,-5.3359375,2.345956289,0,24.71009064,0,560.3123375,0.77487699,3261518.184,605936.4503,0.025987925,2.684895833,11.45,30.71647273,4.260992421,3.154978367,0.813131731,5.322688317
Luasong,Q15,Malaysia,0.81,258,-6.5546875,2.334146232,0,24.71009064,0,560.3123375,1.580307882,3263733.902,606053.5875,12.98405528,1.625,4.241666667,28.38240459,4.149353857,3.143559515,0.811846153,5.227256073
Luasong,Q16,Malaysia,0.81,272,-2.53125,2.319069602,0,24.71009064,0,560.3123375,3.307685743,3265915.619,606146.4314,NA,NA,NA,26.36561949,3.970456957,3.093613736,0.793250903,5.061226989
Luasong,Q17,Malaysia,0.81,198,2.7734375,2.327674412,0,25.26454735,0,560.3123375,1.420971703,3260378.803,607026.5475,0,1.375,20.06896552,30.62755986,4.340071277,3.153944382,0.817650554,5.324027508
Luasong,Q18,Malaysia,0.81,201,-1.5859375,2.334206924,0,24.71009064,0,560.3123375,1.969951397,3262602.719,607084.7183,12.70129641,2.4765625,9.275,28.91505673,4.149407969,3.142307741,0.804746084,5.241531949
Luasong,Q19,Malaysia,0.81,206,7.0703125,2.305210609,0,24.71009064,0,560.3123375,2.976602645,3264770.791,607179.5663,0,1,4,27.16946988,4.161659293,3.185913034,0.835272803,5.237444006
Luasong,Q20,Malaysia,0.81,200,-2.3515625,2.275031673,0,24.71009064,0,228.9539103,3.86762414,3266956.354,607270.3247,0,1.96875,10.26315789,26.06229925,4.025774655,3.078213778,0.793950898,5.052790667
Luasong,Q21,Malaysia,0.81,211,-1.5859375,2.300673128,0,25.26454735,0,560.3123375,0.842657991,3259227.439,608082.0871,0,1.96875,24.5,30.47698565,4.459018366,3.137386967,0.82371895,5.304979201
Luasong,Q22,Malaysia,0.81,199,3.15625,2.336091133,1,24.71009064,0,228.9539103,2.348966713,3261454.37,608151.4104,0.21872266,2.6015625,12.69230769,29.15622995,4.214707717,3.133786727,0.806720772,5.240842873
Luasong,Q23,Malaysia,0.81,191,-3.640625,2.323239665,0,24.71009064,0,228.9539103,3.033955264,3263622.627,608236.6835,0,1.125,4.954545455,26.81137369,3.699279733,3.123897946,0.757831617,5.104066808
Luasong,Q25,Malaysia,0.81,199,-4.171875,2.322386227,0,25.26454735,0,228.9539103,1.164113202,3260312.844,609261.8715,NA,NA,NA,29.12370634,4.320598312,3.125923773,0.813692848,5.231257949
Luasong,Q29,Malaysia,0.81,238,-0.28125,2.31862383,0,25.26454735,0,228.9539103,0.46978165,3259154.374,610247.8702,0,1.125,8,28.14941999,4.31959553,3.118449664,0.818317094,5.188575586
Luasong,S01,Malaysia,0.81,220,7.4140625,3.009035945,0,25.21438789,0,5.245238714,0.031093025,3270339.357,576696.5505,0,1.96875,11.32,29.60162791,4.420788506,3.1790765,0.852992509,5.36132089
Luasong,S02,Malaysia,0.81,270,-9.078125,2.842475883,0,25.21438789,0,5.245238714,0.872754293,3272499.071,576740.9045,17.70726915,2.53125,6.964285714,29.21221636,4.300741392,3.227450361,0.841806952,5.386758929
Luasong,S03,Malaysia,0.81,396,0.171875,3.321038852,0,25.21438789,0,5.245238714,2.485868047,3274692.84,576826.63,12.59461891,2.7265625,8.925925926,28.18996863,4.064345712,3.049329963,0.768947926,5.132310522
Luasong,S05,Malaysia,0.81,216,-7.796875,2.86881403,0,25.21438789,0,5.245238714,1.088039279,3269142.036,577736.1432,1.855293294,2.210416667,7,27.89044292,3.809331296,3.080347272,0.806064498,5.112157454
Luasong,S06,Malaysia,0.81,254,7.453125,2.225016025,0,25.21438789,1,5.245238714,NA,3271267.778,577837.5701,23.47152217,3.1078125,12.92,38.20140793,4.219658404,3.167985772,0.838999907,5.687135865
Luasong,S07,Malaysia,0.81,299,0.546875,2.367683242,0,25.21438789,0,5.245238714,1.273470791,3273574.429,577893.681,17.33799617,2.427083333,12.33333333,27.95148151,3.951260833,3.142155659,0.788726738,5.241636598
Luasong,S10,Malaysia,0.81,292,5.546875,2.252233853,0,25.21438789,0,5.245238714,0.60886605,3272440.845,578944.2508,12.41051674,1.96875,4,30.91011769,4.536774817,3.147751266,0.828006709,5.367173422
Luasong,S14,Malaysia,0.81,375,-4.0078125,2.164170262,0,25.21438789,0,5.245238714,0.022628526,3271280.111,580005.7906,0,1.125,6.923076923,29.55111303,3.745119703,3.104548957,0.785785598,5.230790577
Luasong,S18,Malaysia,0.81,436,-7.859375,3.285903496,0,25.21438789,0,5.245238714,1.15083054,3272329.334,581132.2403,29.87638572,3.1640625,9,25.53711631,3.148391964,2.843314084,0.653501965,4.770894734
Luasong,S22,Malaysia,0.81,500,10.3046875,2.322692916,0,25.21438789,0,5.245238714,0.381971967,3271203.846,582224.0586,33.02897498,2.516435185,8.923076923,26.80985838,3.64477447,3.034095068,0.751893766,5.049586889
Luasong,S25,Malaysia,0.81,548,-0.1796875,2.40446546,0,25.21438789,0,5.245238714,1.344237519,3270064.748,583258.2072,4.263622784,2.6015625,8,25.30178801,3.223893265,2.904659618,0.67854851,4.804594619
Luasong,S26,Malaysia,0.81,541,-2.5703125,3.473361677,0,25.21438789,0,5.245238714,1.785858562,3272274.748,583351.4802,0.372096469,2.005794271,7.481481481,18.8367135,3.04235242,2.662236082,0.612711286,4.364624247
Luasong,S30,Malaysia,0.81,567,-4.2578125,3.261093654,0,25.21438789,0,560.3123375,0.909448103,3271142.007,584406.4719,15.32766197,2.34375,7.923076923,21.75112262,2.57088506,2.668606758,0.558372455,4.39103168
Luasong,T01,Malaysia,0.81,189,2.25,2.308831325,0,25.70230675,0,560.3123375,1.669224979,3269537.392,594210.7628,21.31626619,2.997395833,14.91666667,25.40511883,3.9274459,2.965167341,0.723550287,4.904211384
Luasong,T02,Malaysia,0.81,184,3.9296875,2.271191445,0,25.70230675,0,560.3123375,1.539587458,3271861.212,594308.773,32.07203056,2.953645833,11.8,18.8292762,3.371252706,2.751626151,0.693337667,4.469452434
Luasong,T03,Malaysia,0.81,173,-2.6640625,2.256359523,0,25.70230675,0,560.3123375,1.588641849,3274046.426,594412.4394,11.70390412,1.96875,5.470588235,15.49493625,2.399311199,2.53951476,0.485848034,3.980482172
Luasong,T04,Malaysia,0.81,171,3.9296875,2.237956651,0,25.70230675,0,560.3123375,1.137094869,3276139.206,594459.2192,16.42799971,3.278645833,18.76470588,11.73995814,1.317733891,2.134165787,0.276975852,3.430662472
Luasong,T05,Malaysia,0.81,205,3.7578125,3.331705898,0,25.70230675,0,560.3123375,1.88849588,3268519.639,595270.474,30.37994838,3.3125,17.76470588,24.51904829,3.832767122,2.940138549,0.737365305,4.873417543
Luasong,T06,Malaysia,0.81,222,-5.1328125,2.348965704,0,25.70230675,0,560.3123375,2.393588727,3270729.862,595375.1485,0,1.84375,6.236111111,24.60022882,3.965749232,3.009987309,0.796503417,5.011148067
Luasong,T07,Malaysia,0.81,213,4.203125,2.238030819,0,25.70230675,0,560.3123375,2.92539291,3272924.603,595447.7584,7.733197993,2.809895833,21.55,22.47221278,3.217576933,2.861193192,0.679296337,4.661401804
Luasong,T08,Malaysia,0.81,182,4.4140625,2.263427825,1,25.70230675,0,560.3123375,2.240564478,3275061.834,595536.4145,22.76814526,3.3984375,15.68421053,16.5897062,2.324439288,2.491646706,0.465683211,4.024075032
Luasong,T09,Malaysia,0.81,306,0.0859375,3.345641616,0,25.70230675,0,560.3123375,3.245059155,3269572.059,596434.2952,NA,NA,NA,24.80795405,3.994314948,2.993216995,0.813032605,4.943133929
Luasong,T10,Malaysia,0.81,286,5.8515625,2.252372711,0,25.70230675,0,560.3123375,3.447761076,3271728.844,596507.9843,11.44783233,2.39375,18.54545455,26.20499337,3.974579674,3.041598749,0.802585806,5.066408666
Luasong,T11,Malaysia,0.81,228,2.3125,2.234683053,0,25.70230675,0,560.3123375,3.395659998,3273970.706,596592.3137,0.285737272,2.774023438,13.57894737,23.24525598,3.27871528,2.89079238,0.662098,4.708677859
Luasong,T12,Malaysia,0.81,187,-9.0078125,2.266400866,1,25.70230675,0,560.3123375,3.131145289,3276041.584,596637.3274,11.65308713,1.175,4.472222222,19.31554946,2.569923645,2.690815285,0.518901672,4.317482403
Luasong,T13,Malaysia,0.81,377,-0.4609375,2.486410544,0,25.70230675,0,560.3123375,3.165567666,3268407.762,597473.6407,NA,NA,NA,26.77352452,4.350086087,3.038029026,0.831315438,5.060264051
Luasong,T14,Malaysia,0.81,407,15.953125,2.359158818,0,25.70230675,0,560.3123375,4.399062827,3270626.914,597565.6315,12.98977666,1.5,16.41176471,29.85368588,4.160872918,3.094014395,0.822940814,5.268386285
Luasong,T15,Malaysia,0.81,376,-3.875,2.258686108,0,25.70230675,0,560.3123375,4.682812988,3272809.937,597624.7522,NA,NA,NA,26.81333008,3.993614788,3.121821826,0.782564921,5.084263918
Luasong,T16,Malaysia,0.81,263,-0.6640625,2.23003966,0,25.70230675,0,560.3123375,4.280174647,3275002.316,597764.3858,11.65308713,1.3,11.25,20.55383163,2.980114569,2.818903071,0.580878069,4.345027256
Luasong,T17,Malaysia,0.81,493,-0.5546875,3.24296255,0,25.70230675,0,560.3123375,4.065703186,3269491.852,598600.0228,23.95578345,3.48125,6.156862745,31.70258323,4.257589024,3.108830526,0.835497975,5.349949479
Luasong,T18,Malaysia,0.81,492,-12.625,2.236196585,0,25.70230675,0,560.3123375,5.461446673,3271700.038,598726.963,NA,NA,NA,33.85409769,4.325749004,3.161254192,0.841689524,5.464360942
Luasong,T20,Malaysia,0.81,249,-4.828125,2.226195029,0,25.70230675,0,85.0057929,4.431533901,3276056.288,598861.0481,16.96448175,2.51875,7.888888889,30.15281008,4.185087406,2.979462526,0.761701883,5.099973127
Luasong,T21,Malaysia,0.81,540,-0.109375,3.081947811,0,25.70230675,0,560.3123375,2.711929823,3268350.006,599653.42,4.310274146,2.092824074,26.11764706,32.03249744,4.052958866,3.127710391,0.81124667,5.302438225
Luasong,T22,Malaysia,0.81,544,3.8046875,3.199948818,0,25.70230675,0,560.3123375,4.54981342,3270548.566,599741.2847,0,1.125,4,36.15238815,3.851507854,3.207495403,0.77322165,5.553145367
Luasong,T25,Malaysia,0.81,561,4.6640625,2.236937899,0,25.70230675,0,560.3123375,3.330103178,3269410.493,600787.5298,12.59461891,2.09375,4.235294118,30.33657986,4.126971135,3.134264657,0.836134718,5.373630769
Luasong,T26,Malaysia,0.81,539,-1.890625,3.219707772,0,25.70230675,0,560.3123375,5.314626607,3271600.662,600875.2593,40.07410122,3.3984375,13.92156863,30.64991967,4.181967058,3.13587771,0.842852714,5.460805564
Luasong,T27,Malaysia,0.81,442,-6.7734375,2.226135899,0,25.70230675,0,85.0057929,5.928295378,3273806.145,600952.7385,6.842503452,2.191210938,6,29.24212875,3.884509617,3.088771909,0.78148607,5.16349906
Luasong,T28,Malaysia,0.81,272,2.6875,2.213347575,0,25.70230675,0,85.0057929,3.973499304,3275989.971,601031.87,16.74846792,2.25,6,22.22283872,3.611111191,2.973789518,0.725934381,4.757091702
Luasong,T29,Malaysia,0.81,567,2.1484375,2.294835623,0,25.70230675,0,560.3123375,2.297280365,3268264.985,601838.1975,NA,NA,NA,30.30282897,3.954890095,3.133337822,0.813746169,5.280726215
Luasong,T30,Malaysia,0.81,510,-4.359375,2.241400035,0,25.70230675,0,560.3123375,4.299391031,3270466.68,601937.4131,NA,NA,NA,29.3270282,4.262535285,3.167823631,0.849038388,5.336292591
Luasong,T31,Malaysia,0.81,474,-7.125,3.273012525,0,25.70230675,0,560.3123375,6.303387618,3272661.995,602052.2285,17.5508907,3.1515625,9.888888889,32.33290727,3.287758125,3.197395321,0.739001208,5.298015384
Luasong,T32,Malaysia,0.81,306,5.0625,2.212566834,0,25.70230675,0,85.0057929,4.884713088,3274816.399,602069.6647,NA,NA,NA,22.1592028,2.698053413,2.854810492,0.620791335,4.49875816
Luasong,U01,Malaysia,0.81,193,-1.1484375,2.458574965,0,25.83137131,1,45.92972476,NA,3280077.501,550744.0999,0,1.125,9.21875,28.98185058,3.750927692,3.023038353,0.707672798,5.028145719
