station,lat,long,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L1208719,27.8800527,99.6382713,China,3265,0.112180434,-0.03125,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2296.709513,630.6793928,1993,1154241.424,3101689.797,4.705259526,116.1495845,229.9433599,11.49371745,0.088427025,2.183240252,2.445864969,0.464320808,3.963865773
L1208823,25.1415551,102.742424,China,1933,3.665307283,-3.5703125,21395.41602,4.330320735,0,14.97568035,10.37352371,0.464866281,0.014612653,23.9484005,1.633329988,22.3150692,19.62486458,9.355500221,19.65674973,9.063835144,1005.999878,48.48130035,2.778520107,0.852729201,571.4055786,40.44171143,564.6760254,43.8957901,148.0851898,200.0350037,123.7139969,0.184260488,128.9463806,150.0645447,131.1248474,141.4236145,0.773323596,1.301401973,0.294474006,0.490474373,1.253236532,0.312556773,1.218166828,0.451401919,0,479.9678092,308.8615921,2005,1485025.834,2816432.739,2.20993131,146.4920635,239.8827642,8.572615388,0.093778039,1.745214869,2.22253601,0.394301922,3.540693121
L8318613,25.6136156,100.2309316,China,1965,0.743192196,-0.234375,NA,NA,0,14.62174129,11.07334328,0.490106046,0.014324644,23.9871006,1.393329978,22.59376907,19.30741501,8.974901199,19.37788773,8.974901199,1032.000122,49.44260025,3.014879942,0.826306522,567.7199097,51.5603714,546.4901123,51.5603714,149.475647,199.3399963,111.8290024,0.195420444,117.9406128,151.171463,122.1211548,151.171463,0.759999335,1.302327991,0.337065995,0.492573619,1.241510272,0.349412233,1.171670198,0.426446706,0,2296.709513,372.0965138,1993,1227222.015,2852803.451,3.519258505,122.1214575,160.7084688,16.14145929,0.125870254,2.989150348,2.719257469,0.620316425,4.450367136
L7833281,27.8555899,99.7040875,China,3304,3.481068373,3.1640625,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2296.709513,626.7716715,1993,1160894.156,3099325.172,3.580127027,72.89230769,196.1066577,11.42493155,0.112502377,2.112769899,2.544787409,0.467929642,3.924105415
L8362707,-2.8185294,111.8056458,Indonesia,14,0.707141697,-0.3671875,270.769043,2.43259901,0,26.87394333,8.198471069,0.873376369,0.001165897,31.9871006,22.60000038,9.38710022,26.87155724,27.1509304,27.23112297,26.35391998,2749,70.5121994,35.24470139,0.209767699,811.4315186,488.2398071,524.8392944,789.2814941,157.3133087,169.9029999,133.5480042,0.063414931,160.5866089,166.1257629,166.8583069,143.2376862,1.323821425,1.52214396,1.111930966,0.099284165,1.441849947,1.141857743,1.166154623,1.43205905,0,4142.616852,0.078245066,1939,2628729.154,-329200.7198,2.182102156,79.6969697,129.2901453,14.92570151,0.1042978,2.170397804,2.444135313,0.481371602,3.86209887
L933407,2.7331852,98.817215,Indonesia,789,0,0,1420.0271,3.152296632,0,21.12805939,10.00578117,0.903521776,0.000896358,26.78709984,15.71290016,11.07419968,20.88846207,21.10071945,21.52057266,20.85620308,2247,62.27389908,19.33259964,0.305647761,769.6516724,318.4892883,566.2778931,687.1911011,175.9255829,197,155,0.071257778,159.6640015,178.1920776,189.0310822,163.7984619,1.234337926,1.447451949,0.97804898,0.116463654,1.414877534,1.035371184,1.229577303,1.347601295,0,2.058697834,20.90584772,0,1147695.079,303673.3861,3.146889726,156.9939394,179.5195461,16.94513337,0.087018411,2.15541521,2.463965778,0.452827695,4.030048848
L3702018,4.2339458,96.7148137,Indonesia,1607,20.62213135,-15.34375,84.58181763,1.927277014,0,18.21838379,9.773736954,0.866911769,0.001159516,23.87420082,12.60000038,11.27420044,18.05657768,17.99178123,18.68010712,17.81116867,2050,56.83860016,18.34550095,0.313827813,694.2346802,282.8693848,582.0272827,367.0466003,175.9039307,201,156,0.079622738,158.9739227,176.5136108,192.8817749,170.2468414,1.196834445,1.403709054,0.939782977,0.118194908,1.361399889,0.995361328,1.245223522,1.071452141,0,868.6472779,15.75661785,0,912533.0673,468975.1692,2.76476991,125.5,176.0706035,40.86521012,0.112595172,4.546533733,3.270780058,0.85273021,5.868328032
L5818627,0.4114688,102.7266312,Indonesia,4,0.119352736,0.1015625,28.44727707,1.454040703,0,26.73412323,8.850668907,0.896379232,0.001073057,31.78709984,21.91329956,9.873800278,26.48744583,26.82615852,27.14746094,26.29150009,2234.000244,62.10620117,26.78179932,0.224548221,713.4348755,388.374115,544.1815186,633.0899048,156.8832245,174.1799927,132.1100006,0.076969922,139.0015411,160.7123871,165.3823853,147.2115326,1.217386961,1.417840958,1.049532175,0.08336211,1.344850063,1.080893159,1.20294416,1.284556866,1,67.13053319,NA,0,1587574.271,46147.52245,3.507960956,212.348944,177.0535289,22.48959649,0.141186699,3.67729422,2.998044567,0.760736637,4.89071448
L1566977,3.542835,98.1131632,Indonesia,244,7.395776272,5.484375,709.2753906,2.850814892,0,24.75046921,9.799609184,0.891400337,0.001177712,30.49349976,19.5,10.99349976,24.41274643,24.92528152,25.23195076,24.29648018,2833,73.51490021,34.35850143,0.209823266,912.8051758,572.7734985,689.5848999,826.0401001,176.2728271,197.4600067,152.7799988,0.077984646,157.5873871,180.7483063,188.021698,160.4807739,1.321517587,1.543841958,1.109320045,0.100198731,1.508759141,1.194334745,1.290432692,1.437933445,1,8759.144911,NA,1997,1068641.504,393165.8268,3.296991126,143.6064815,254.4114714,37.52531747,0.120042715,4.069670977,3.165570903,0.832355314,5.586609206
L2322415,-4.9112583,105.7351188,Indonesia,16,0.425645351,-0.0078125,151.7655487,2.181173196,0,26.988657,8.932811737,0.85399729,0.000934976,32.36000061,21.89999962,10.46000004,26.66688538,26.9246006,27.30696487,26.66688538,2108.000488,75.87870026,16.31850052,0.486736923,883.7614746,235.2420959,389.4291992,883.7614746,153.9897308,170.5070038,135.6139984,0.063432634,144.0157623,164.9836884,160.9149933,144.0157623,1.131124735,1.572507024,0.711429,0.243922144,1.482480884,0.760917902,0.929959714,1.482480884,1,1292.019647,NA,0,1923606.53,-556571.9741,6.482335479,231.0454861,299.2242573,12.84461091,0.061918638,1.616311021,2.231223547,0.379481203,3.722820135
L5813608,0.4189466,101.8608195,Indonesia,20,1.284666419,1.6015625,1998.195801,3.300638042,0,26.92580414,9.351363182,0.894182801,0.001136509,32.36769867,21.90970039,10.45800018,26.7511158,27.00820732,27.38382721,26.47673416,2429.000244,67.43939972,26.95269966,0.241735309,778.628479,397.5033875,602.4141846,684.6812134,161.443512,177.6900024,140.7599945,0.06644284,146.349762,164.7764587,170.3773804,152.6678467,1.245487332,1.461081028,1.038250089,0.095125698,1.38555932,1.075705767,1.236488223,1.318676353,0,9.78424925,35.06901715,0,1489941.521,46869.33341,2.858011311,103.7614583,140.5508032,16.29612924,0.095337267,2.080738958,2.395072037,0.512840022,3.934971448
L11120668,0.4265329,101.8814981,Indonesia,17,1.297568917,-0.078125,1361.006348,3.133860151,0,26.92580414,9.351363182,0.894182801,0.001136509,32.36769867,21.90970039,10.45800018,26.7511158,27.00820732,27.38382721,26.47673416,2429.000244,67.43939972,26.95269966,0.241735309,778.628479,397.5033875,602.4141846,684.6812134,161.443512,177.6900024,140.7599945,0.06644284,146.349762,164.7764587,170.3773804,152.6678467,1.245487332,1.461081028,1.038250089,0.095125698,1.38555932,1.075705767,1.236488223,1.318676353,0,316.4257399,36.03907185,0,1492269.538,47720.75106,2.443149055,108.6711111,148.104666,11.66835175,0.093604686,1.848318161,2.33966611,0.468510701,3.697368725
L5765850,0.4224831,101.8587971,Indonesia,20,1.284666419,1.6015625,1998.195801,3.300638042,0,26.92580414,9.351363182,0.894182801,0.001136509,32.36769867,21.90970039,10.45800018,26.7511158,27.00820732,27.38382721,26.47673416,2429.000244,67.43939972,26.95269966,0.241735309,778.628479,397.5033875,602.4141846,684.6812134,161.443512,177.6900024,140.7599945,0.06644284,146.349762,164.7764587,170.3773804,152.6678467,1.245487332,1.461081028,1.038250089,0.095125698,1.38555932,1.075705767,1.236488223,1.318676353,0,9.78424925,34.9383432,0,1489713.296,47264.71462,2.476754416,124.887987,145.9970323,17.50260576,0.09364812,2.155665926,2.433480659,0.526730287,4.020544756
L8455065,0.346162,100.068681,Indonesia,265,5.32011795,-6.765625,7426.441406,3.870780759,0,24.11571121,10.94980812,0.906876445,0.000815291,30.08709908,18.0128994,12.07419968,23.98832321,24.01314926,24.50096512,23.89450455,3429.000244,83.35089874,41.56000137,0.210019127,1059.864746,607.7816772,910.0671997,728.8469238,168.987442,185.6199951,149.8899994,0.059972309,155.6270752,171.4339294,179.7046967,168.7140808,1.429660559,1.626554966,1.17472899,0.103345431,1.601770282,1.227272868,1.465936065,1.327441335,1,22.95128249,NA,0,1288569.328,38556.33511,2.729599291,123.2962963,226.6388395,26.97092443,0.125191706,3.30696312,3.004845356,0.738057724,4.972358499
L2714749,-1.7317138,101.2605572,Indonesia,2352,15.94229507,0.78125,1172.120361,3.06897221,0,16.94512939,10.27366734,0.90298903,0.000962027,22.69029999,11.31289959,11.3774004,17.09999657,16.75148773,17.36402321,16.68974686,2111,63.78110123,19.30610085,0.362124115,738.1992798,269.2460938,648.8463745,300.6538086,160.9650726,174,145,0.047443002,168.1997681,162.4953003,168.1105347,163.1005402,1.229726434,1.457005978,1.020478845,0.116921343,1.382428288,1.034388423,1.318252563,1.058401585,1,13653.96181,NA,0,1421991.633,-193426.1612,NA,NA,NA,41.1106741,0.110925702,4.310626547,3.26513747,0.835987756,5.843649254
L2181729,-1.6967963,101.2645912,Indonesia,3084,30.57609177,6.0234375,542.2185059,2.734174336,0,16.94512939,10.27366734,0.90298903,0.000962027,22.69029999,11.31289959,11.3774004,17.09999657,16.75148773,17.36402321,16.68974686,2111,63.78110123,19.30610085,0.362124115,738.1992798,269.2460938,648.8463745,300.6538086,160.9650726,174,145,0.047443002,168.1997681,162.4953003,168.1105347,163.1005402,1.229726434,1.457005978,1.020478845,0.116921343,1.382428288,1.034388423,1.318252563,1.058401585,1,13653.96181,NA,0,1422461.991,-189527.9786,3.93065828,120.5026738,252.6787257,13.83841511,0.094231837,2.043641715,2.337308265,0.411120569,3.813001205
L6755644,-0.8000019,100.4352093,Indonesia,622,11.29632568,-15.0703125,1075.619507,3.03165867,0,23.04066086,10.11686134,0.897346318,0.000832905,28.58709908,17.31290054,11.27420044,22.92549706,22.87314987,23.40939522,22.78541946,2604.999756,65.59580231,29.54120064,0.236780569,821.6588745,438.9809875,692.6124268,473.7109985,166.3128815,181.0899963,149.25,0.053027611,154.1250763,167.7127686,175.0496979,167.1216125,1.290075183,1.462568998,1.078929543,0.096382521,1.433267117,1.120984316,1.318270206,1.150645018,1,914.7808729,NA,0,1329619.142,-89179.11466,3.472955043,115.9093137,234.4369623,27.28528895,0.124655744,3.96533051,2.898166169,0.768744053,5.04946505
L2714513,-2.0343605,101.3173342,Indonesia,1207,9.643451691,-2.421875,1783.628052,3.251304294,0,21.6743679,9.483192444,0.904599905,0.000840965,26.98329926,16.5,10.48330021,21.7598877,21.57203484,22.05370712,21.46713829,2338.999756,64.85549927,22.91959953,0.309371561,757.1456909,327.4404907,638.8839111,391.6141052,161.6112518,174.1799927,147.3600006,0.045585457,167.8813019,162.2053833,166.881546,164.0083771,1.258165359,1.456833005,1.034584165,0.110322431,1.386362672,1.059340239,1.296866655,1.11081934,1,13653.96181,NA,0,1428211.187,-227263.4124,4.255076311,181.1542857,317.9804922,28.6716887,0.11015105,3.734246863,2.905569988,0.732062182,5.085669675
L1864352,17.9662801,102.6114777,Laos,171,0.468308598,0.21875,18141.63867,4.258676513,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,19.46150584,1993,1521598.031,2013063.969,2.737863807,187.0694444,226.0281131,5.140455067,0.032990874,0.441457955,1.854154483,0.173779645,2.771355942
L1864965,19.456838,103.1874016,Laos,1110,1.413223505,-0.015625,19235.84961,4.284111373,0,19.7485981,10.53187275,0.581657112,0.008342904,26.60000038,8.493330002,18.10667038,22.12314224,16.31064987,22.210989,16.20763397,1614.000122,90.93789673,1.181010008,0.915377319,933.78302,33.19504166,831.7583008,35.99428177,152.3075256,189.6320038,119.5289993,0.130994216,128.2996216,147.6479187,137.2095337,151.1220703,0.888007581,1.746482015,0.238648996,0.57135886,1.547028542,0.285592467,1.457289338,0.297290385,0,4817.660657,42.00457727,2019,1573696.472,2183410.25,NA,NA,NA,2.63459756,0.023733444,0.147868757,1.26885154,0.051270316,0.832648059
L6061410,18.039467,102.642421,Laos,169,0.658352375,0.1640625,11788.42188,4.07145567,0,25.4800148,10.39009571,0.524490058,0.007809541,33.60319901,13.79329967,19.80990028,27.1501503,21.91976547,27.65043068,21.87361145,1776.000122,83.18409729,0.760649979,0.903014541,978.8970947,21.79052353,691.1782837,22.24839211,162.3450165,203.0950012,122.4960022,0.143427938,133.245697,164.0354614,165.2106934,166.0216217,0.861940145,1.642724991,0.183002993,0.642558396,1.549142957,0.214402467,1.164104342,0.237349689,0,680.8526769,21.35204144,1993,1524482.191,2021428.615,2.09747881,141.6873333,206.7201423,8.651318052,0.040853243,0.694485536,2.336867676,0.271695788,3.584805538
L6748949,20.2882476,100.4036665,Laos,342,2.640783787,-2.8671875,6301.222656,3.799424826,0,24.50172806,12.31204796,0.542459846,0.009175452,34.45479965,11.75809956,22.69669914,26.62493134,20.7396431,27.2189846,20.39348793,1667,91.72899628,2.192280054,0.900163114,968.576416,46.53963852,620.4155884,53.90779114,163.4422913,214.7579956,124.3450012,0.169227108,133.7856903,174.9208527,164.4243774,162.667923,0.854808986,1.70638299,0.235257,0.578232288,1.517083883,0.270352006,1.074319363,0.38220191,0,1452.863679,26.66022294,2008,1274691.562,2260802.436,2.334711433,81.42307692,202.0481965,4.747955172,0.068873207,1.068932324,1.918931187,0.246717264,3.072683326
L1864354,18.9130925,102.4194517,Laos,253,7.175400257,-11.1484375,18719.02734,4.272283279,0,24.42835236,11.31251717,0.557893455,0.008180484,32.88389969,12.60669994,20.2772007,26.38022232,20.77682304,26.75138855,20.74079704,2985.998047,170.723999,2.075870037,0.963525653,1818.468994,52.23250961,1191.008423,54.4958992,157.7209015,199.9259949,122.4860001,0.143408343,130.637619,160.0578461,157.9326172,157.6706085,1.149523258,2.499310017,0.252382994,0.646686435,2.191442728,0.303164452,1.631700277,0.370828688,0,680.8526769,40.61991265,1993,1495477.476,2117905.081,2.543065985,172.6349206,226.6051727,14.36139368,0.11485625,2.980900373,2.612709728,0.567290717,3.961978129
L11328808,18.0535807,102.6195044,Laos,169,0.39210692,-1.0078125,11338.07715,4.054539408,0,25.4800148,10.39009571,0.524490058,0.007809541,33.60319901,13.79329967,19.80990028,27.1501503,21.91976547,27.65043068,21.87361145,1776.000122,83.18409729,0.760649979,0.903014541,978.8970947,21.79052353,691.1782837,22.24839211,162.3450165,203.0950012,122.4960022,0.143427938,133.245697,164.0354614,165.2106934,166.0216217,0.861940145,1.642724991,0.183002993,0.642558396,1.549142957,0.214402467,1.164104342,0.237349689,0,680.8526769,18.82177552,1993,1521945.681,2022879.192,2.44326442,63.40909091,184.8175277,3.162953324,0.022307336,0.18086118,1.517949763,0.071008247,2.435415847
L8285577,19.7484857,101.9916213,Laos,651,14.05707836,8.5,11000.5332,4.041413736,0,24.04654121,12.17633057,0.564157784,0.008840265,33.38000107,11.79679966,21.58320045,26.15880394,20.14660835,26.63648415,20.10776138,1374.000122,69.45510101,3.20675993,0.803817868,735.1538086,51.69601822,508.5036926,51.81055069,155.415329,199.9929962,121.9899979,0.148200125,130.1867676,154.9759979,157.4167633,152.2952271,0.805132926,1.493628979,0.280288011,0.518700898,1.348158717,0.305852532,1.020100713,0.35976693,0,1910.602321,80.69359004,1999,1445070.005,2208851.549,NA,NA,NA,21.84053467,0.149702681,3.695533827,2.893173721,0.756779416,4.86410043
L11029030,17.9586489,102.6065937,Laos,149,0.788724899,-0.0546875,4632.382813,3.665804442,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,19.31933664,1993,1521119.512,2012182.616,2.798831983,149.008658,219.3911016,2.781383741,0.02477708,0.226485323,1.437505137,0.079503498,0.991303332
L8822657,17.9724425,102.645456,Laos,164,0.245747983,-0.1328125,15335.78809,4.185706099,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,22.76262522,1993,1525201.302,2013944.165,2.08344438,78.36904762,149.0961855,3.945208348,0.020374085,0.145644756,1.70412085,0.067147087,2.698713256
L11005604,17.9490183,102.6564116,Laos,163,0.123751372,-0.2421875,9678.672852,3.985815811,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,24.80196689,1993,1526512.367,2011383.96,2.710006927,213.0746445,175.2017518,2.803414327,0.012326964,0.073679701,1.229713911,0.033529394,1.88683058
L12806252,16.5630986,104.7439966,Laos,137,0.804456651,0.15625,8735.833008,3.941304324,0,26.3143959,10.88115978,0.521880686,0.007957411,35.30319977,14.45330048,20.84989929,27.74017334,22.75823402,28.85411835,22.75438881,1454.999756,73.52770233,0.488362998,0.894671559,811.6771851,15.52472687,466.1903076,18.72960663,162.7135162,205.1300049,115.3259964,0.153305858,128.7553101,171.9594574,170.5536194,173.9694672,0.762833476,1.522519946,0.155182004,0.647614121,1.394787431,0.19128193,0.855488598,0.201228544,0,50.34680849,6.664859352,1988,1760380.78,1868422.771,2.014167526,49.83333333,105.0374331,4.205514692,0.044543237,0.43456841,1.92759572,0.168306016,2.709509259
L11214774,16.2497059,105.1703931,Laos,160,0.696374714,0.640625,9845.796875,3.993250872,0,26.46093178,10.27570534,0.522824943,0.007342114,34.87419891,15.22000027,19.6541996,27.65740013,23.20642281,28.79249573,23.17180824,1494.000122,70.2213974,0.458094001,0.930377662,867.5200806,13.02365589,442.4985962,13.02365589,159.8178101,201,114.9349976,0.15047428,129.4031525,168.2444611,167.9536133,170.3213806,0.772558331,1.488636971,0.148422003,0.661433876,1.438185453,0.179833308,0.839392126,0.206384301,0,1312.877122,31.09803512,2020,1808870.765,1835883.29,2.815683304,93.07692308,201.1625724,4.132891237,0.022538671,0.193671193,1.761143746,0.090939132,1.987541836
L2415262,17.9330083,102.75075,Laos,163,0.393168092,-0.6796875,8682.259766,3.938632775,0,25.66670227,10.1661768,0.518677175,0.007729286,33.79349899,14.19330025,19.60020065,27.20466995,22.13899612,27.86050034,22.10438156,1646,77.15540314,0.760697007,0.888457835,888.975708,22.37778664,587.2406006,23.75147629,163.0990448,205.1699982,121.0139999,0.146147043,133.945694,166.3650818,169.9673004,168.3450775,0.834637821,1.582504988,0.180684,0.634153485,1.484083295,0.216497853,1.041015744,0.23457092,0,680.8526769,35.23332262,1993,1536714.776,2010124.317,3.844050454,132.8412698,261.2188241,2.692464052,0.015826769,0.10311656,1.440170064,0.045484828,2.49319704
L6264416,19.1528761,103.8146106,Laos,1962,16.49048996,-2.2109375,21467.18359,4.331775071,0,17.74379921,10.10724354,0.560373187,0.008390164,24.58329964,6.54666996,18.03663063,20.03744316,14.29352474,20.22974586,14.19359016,1625,81.59230042,0.717809021,0.902579844,923.3300171,25.83890724,841.7081299,30.48939705,153.7955017,188.2460022,121.5790024,0.119896904,132.6599274,148.9606934,140.3599243,152.0508423,0.903888762,1.664705038,0.228220999,0.56599617,1.552284122,0.282600701,1.478718877,0.294555932,0,532.7915874,7.867027356,2009,1642555.727,2153420.332,1.696780888,165.8602541,330.3567727,10.46850033,0.150155938,2.499438398,2.403808771,0.465800559,3.87024927
L7105732,14.7702779,106.0447922,Laos,157,0.290971339,-0.2109375,13789.79688,4.139557869,0,26.29206085,9.659909248,0.563306034,0.005043152,34.2419014,17.09329987,17.14859962,26.4158802,24.76968384,28.21867371,24.20031166,2431.999756,136.5410004,0.213696003,1.005123496,1530.996704,21.60939598,392.0451965,40.12337494,157.79039,196.3399963,118.9570007,0.140971184,130.2416992,171.1531525,181.3263855,162.0571594,1.006540895,2.163009882,0.160313994,0.701644838,1.98308897,0.200634465,0.704622447,0.386602908,1,2572.506772,NA,1993,1914627.904,1674498.702,3.728202501,128.630303,200.0881833,3.66685447,0.030632455,0.345432829,1.712458962,0.131262595,1.622525333
L8953692,17.9637359,102.5932117,Laos,149,0.699642837,-1.2421875,6327.44873,3.801228635,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,17.73722697,1993,1519656.514,2012677.141,2.836199756,76.1475,209.0114191,2.470387842,0.01326419,0.115204517,1.279777287,0.038894875,2.4747512
L6749002,20.2975169,100.4140091,Laos,418,7.993903637,-2.84375,9784.763672,3.990550341,0,24.50172806,12.31204796,0.542459846,0.009175452,34.45479965,11.75809956,22.69669914,26.62493134,20.7396431,27.2189846,20.39348793,1667,91.72899628,2.192280054,0.900163114,968.576416,46.53963852,620.4155884,53.90779114,163.4422913,214.7579956,124.3450012,0.169227108,133.7856903,174.9208527,164.4243774,162.667923,0.854808986,1.70638299,0.235257,0.578232288,1.517083883,0.270352006,1.074319363,0.38220191,0,1452.863679,25.16842925,2008,1275731.804,2261883.809,2.515459449,112.2857143,263.2938694,10.6520725,0.084333639,1.297754752,2.516717517,0.368754121,3.657451656
L11045982,17.825984,102.675675,Laos,164,0.549987376,0.34375,8785.788086,3.943780724,0,25.94098663,10.14958858,0.515202284,0.007765059,34.19350052,14.49330044,19.70019913,27.41910744,22.39845085,28.20851898,22.37921906,1539,71.07710266,0.797788978,0.870131612,817.8140259,23.15681076,546.0979004,24.98876953,163.5786743,207,119.9680023,0.149069294,133.53685,167.7948456,169.7311554,169.7948456,0.809252501,1.516690969,0.183357999,0.622864962,1.42305398,0.218972147,0.998394608,0.234251916,0,680.8526769,34.08983429,1993,1529297.386,1997720.668,3.718919692,215.2108025,246.4510496,2.292861354,0.015012016,0.091314101,1.400118917,0.037921213,2.416510598
L11203823,17.9547024,102.64436,Laos,166,0.781163335,-0.4375,14309.87109,4.155635722,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,23.32460893,1993,1525187.986,2011952.48,2.56731763,109.2401961,183.7886719,3.139135342,0.029740753,0.258017168,1.605240201,0.083761414,2.617922163
L11149725,17.9614504,102.6081515,Laos,149,0.788724899,-0.0546875,4632.382813,3.665804442,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,19.34190545,1993,1521270,2012504.851,2.614703365,88.5831202,254.4134027,3.809423372,0.027623425,0.308305084,1.60191508,0.123577223,1.817426014
L12157999,17.9763667,102.5936767,Laos,165,0.269914687,-0.1015625,9991.283203,3.999621269,0,25.62937355,10.25708294,0.520307541,0.007719651,33.79349899,14.07999992,19.71349907,27.16697693,22.10603523,27.82411575,22.07141876,1582,74.66139984,0.797649026,0.878465712,846.3123779,22.35509872,560.8444824,23.72882843,163.3555603,205.5500031,121.9309998,0.146629959,134.2362366,166.1786957,170.7871552,168.2086945,0.821745098,1.554923058,0.185310006,0.625594497,1.448329806,0.218428776,1.017565846,0.235946313,0,680.8526769,17.20702206,1993,1519632.595,2014093.243,2.471683726,64.76822917,152.6426793,3.37981176,0.032181206,0.304587208,1.777788522,0.12019364,2.691434388
L10103280,18.3425464,103.2151624,Laos,166,0.202998996,-0.2109375,8859.041992,3.94738676,0,24.81155777,10.26771736,0.537576795,0.008171615,32.49330139,13.39330006,19.10000038,26.90270805,21.1719799,27.12596893,21.11813545,2606.000244,129.5599976,1.00770998,0.942769527,1518.920044,32.815979,1211.407471,33.27402878,159.8352814,197.0440063,122.4059982,0.132114395,134.5773773,159.7351532,158.6190796,161.4620819,1.053793311,2.091520071,0.206200004,0.655726731,1.961861253,0.259592533,1.651558399,0.279964685,0,1798.987979,6.845928337,1993,1583936.07,2058723.403,4.089623115,131.1212121,228.914782,2.409773509,0.020007122,0.099319047,1.44654897,0.047585642,0.64713185
