"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L15121088",0,0,0,0,"0",0,0,0,10
"L15541845",0,0,0,0,"0",0,0,0,10
"L14307410",0,0,0,0,"0",0,0,0,10
"L12717169",0,0,0,0,"0",0,0,0,10
"L12366927",0,0,0,0,"0",0,0,0,10
"L11045982",0,0,0,0,"0",0,0,0,10
"L11203823",0,0,0,0,"0",0,0,0,10
"L11328808",0,0,0,0,"0",0,0,0,10
"L1864354",0,0,0,0,"0",0,0,0,10
"L3542500",0,0,0,0,"0",0,0,0,10
"L4491300",0,0,0,0,"0",0,0,0,10
"L3143474",0,0,0,0,"0",0,0,0,10
"L15740765",0,0,0,0,"0",0,0,0,10
"L3328371",0,0,0,0,"0",0,0,0,10
"L2415262",0,0,0,0,"0",0,0,0,10
"L11214774",0,0,0,0,"0",0,0,0,10
"L924266",0.99667090028154,2968.98803402249,0.99667090028154,2968.98803402249,"0.970306835333965",0.970306835333965,0.970306835333965,0.970306835333965,10
"L8953692",0,0,0,0,"0",0,0,0,10
"L6749002",0,0,0,0,"0",0,0,0,10
"L11005604",0,0,0,0,"0",0,0,0,10
"L8822657",0,0,0,0,"0",0,0,0,10
"L12806252",0,0,0,0,"0",0,0,0,10
"L6264416",1,1022.87838231701,0,0,"0",0,0,0,10
"L7105732",1,60648.9246116448,0,0,"0",0,0,0,10
"L11029030",0,0,0,0,"0",0,0,0,10
"L8285577",0,0,0,0,"0",0,0,0,10
"L10103280",0,0,0,0,"0",0,0,0,10
"L11149725",0,0,0,0,"0",0,0,0,10
"L12157999",0,0,0,0,"0",0,0,0,10
"L11192025",0,0,0,0,"0",0,0,0,10
"L8578157",0,0,0,0,"0",0,0,0,10
"L11096427",0,0,0,0,"0",0,0,0,10
"L5549012",0,0,0,0,"0",0,0,0,10
"L11062260",0,0,0,0,"0",0,0,0,10
