"station","awf_ptg","med_dist","taxon","PA_ours"
"KONPLONG1920-222-66976",50684.9494290201,130,"mammal",0
"KONPLONG1920-217-68976",53583.843906828,130,"mammal",0
"KONPLONG1920-218-69002",53029.2667405885,130,"mammal",0
"KONPLONG1920-233-66935",55719.7965287259,130,"mammal",0
"KONPLONG1920-234-69227",55046.077155896,130,"mammal",0
"KONPLONG1920-235-68979",54531.044512665,130,"mammal",0
"KONPLONG1920-236-66989",53741.2504889666,130,"mammal",0
"KONPLONG1920-233-67035",55719.3845799068,130,"mammal",0
"KONPLONG1920-234-66927",55031.7849297251,130,"mammal",0
"KONPLONG1920-235-68995",54531.9628262675,130,"mammal",0
"KONPLONG1920-255-68810",53945.6245488598,130,"mammal",0
"KONPLONG1920-255-66962",53944.7688586759,130,"mammal",0
"KONPLONG1920-256-68919",53402.7023605231,130,"mammal",0
"KONPLONG1920-238-67105",52539.0877428977,130,"mammal",0
"KONPLONG1920-238-69217",52539.6906546409,130,"mammal",0
"KONPLONG1920-237-67075",53185.0124336783,130,"mammal",0
"KONPLONG1920-236-67150",53741.3552678235,130,"mammal",0
"KONPLONG1920-242-66936",50207.6388318375,130,"mammal",0
"KONPLONG1920-237-68840",53183.3359034802,130,"mammal",0
"KONPLONG1920-257-66996",52638.3710041171,130,"mammal",0
"KONPLONG1920-258-68809",52144.0967997138,130,"mammal",0
"KONPLONG1920-259-67101",51573.8273980353,130,"mammal",0
"KONPLONG1920-257-67119",52638.9356423601,130,"mammal",0
"KONPLONG1920-259-67014",51572.6332615613,130,"mammal",0
"KONPLONG1920-258-68924",52145.1273391685,130,"mammal",0
"KONPLONG1920-240-69228",51410.1029411692,130,"mammal",0
"KONPLONG1920-240-66927",51410.8808296267,130,"mammal",0
"KONPLONG1920-239-69010",51990.6259481182,130,"mammal",0
"KONPLONG1920-239-68975",51991.4515126746,130,"mammal",0
"KONPLONG1920-254-67014",54617.0584417048,130,"mammal",0
"KONPLONG1920-243-68942",49601.9736791178,130,"mammal",0
"KONPLONG1920-253-67027",55212.4942025748,130,"mammal",0
"KONPLONG1920-254-68841",54617.2920739206,130,"mammal",0
"KONPLONG1920-253-67026",55210.9333118928,130,"mammal",0
"KONPLONG1920-260-68874",50879.903702125,130,"mammal",0
"KONPLONG1920-260-68857",50877.6262327974,130,"mammal",0
"KONPLONG1920-261-69234",50373.9535057653,130,"mammal",0
"KONPLONG1920-261-67061",50373.4858819136,130,"mammal",0
"KONPLONG1920-242-68999",50204.8860614114,130,"mammal",0
"KONPLONG1920-243-67027",49601.9449374923,130,"mammal",0
"KONPLONG1920-276-69012",53007.8909563491,130,"mammal",0
"KONPLONG1920-276-68994",53007.3601624105,130,"mammal",0
"KONPLONG1920-275-69021",53565.7036859316,130,"mammal",0
"KONPLONG1920-280-68930",50566.4211120131,130,"mammal",0
"KONPLONG1920-291-68826",55601.9473198278,130,"mammal",0
"KONPLONG1920-280-67163",50566.7900870379,130,"mammal",0
"KONPLONG1920-278-68982",51776.2766432028,130,"mammal",0
"KONPLONG1920-278-68939",51776.8464281333,130,"mammal",0
"KONPLONG1920-277-68826",52328.4877279305,130,"mammal",0
"KONPLONG1920-277-69227",52331.757946661,130,"mammal",0
"KONPLONG1920-275-69008",53562.880498525,130,"mammal",0
"KONPLONG1920-274-68939",54177.111463052,130,"mammal",0
"KONPLONG1920-297-69001",51937.591647533,130,"mammal",0
"KONPLONG1920-272-68946",55464.1412910187,130,"mammal",0
"KONPLONG1920-272-68930",55463.6307644073,130,"mammal",0
"KONPLONG1920-274-68857",54175.0882132688,130,"mammal",0
"KONPLONG1920-273-69020",54752.983560812,130,"mammal",0
"KONPLONG1920-293-68954",54365.204877054,130,"mammal",0
"KONPLONG1920-273-66929",54753.5444813945,130,"mammal",0
"KONPLONG1920-292-66990",54960.7984281285,130,"mammal",0
"KONPLONG1920-292-69028",54962.2344754221,130,"mammal",0
"KONPLONG1920-291-69228",55600.5547513684,130,"mammal",0
"KONPLONG1920-293-68875",54371.4804811482,130,"mammal",0
"KONPLONG1920-295-68809",53242.2932558805,130,"mammal",0
"KONPLONG1920-295-69016",53241.9977129627,130,"mammal",0
"KONPLONG1920-296-68872",52545.6588922995,130,"mammal",0
"KONPLONG1920-296-67011",52544.4907485194,130,"mammal",0
"KONPLONG1920-297-68839",51938.8775417928,130,"mammal",0
"KONPLONG1920-294-67061",53783.4980315141,130,"mammal",0
"KONPLONG1920-294-68839",53783.9765079621,130,"mammal",0
"KONPLONG1920-299-67135",50775.8151872904,130,"mammal",0
"KONPLONG1920-329-69001",56061.6419786175,130,"mammal",0
"KONPLONG1920-329-68986",56057.909388182,130,"mammal",0
"KONPLONG1920-298-68858",51343.4048327469,130,"mammal",0
"KONPLONG1920-298-67035",51343.5904195488,130,"mammal",0
"KONPLONG1920-330-67139",55391.7761025498,130,"mammal",0
"KONPLONG1920-332-66929",54177.7004179064,130,"mammal",0
"KONPLONG1920-333-67026",53537.4284446432,130,"mammal",0
"KONPLONG1920-311-69025",55206.2265138392,130,"mammal",0
"KONPLONG1920-333-69020",53539.3560966202,130,"mammal",0
"KONPLONG1920-330-68912",55393.1473692177,130,"mammal",0
"KONPLONG1920-334-67139",52940.7919524238,130,"mammal",0
"KONPLONG1920-332-68986",54173.2331082281,130,"mammal",0
"KONPLONG1920-310-68942",55871.2522729776,130,"mammal",0
"KONPLONG1920-299-68890",50774.927869832,130,"mammal",0
"KONPLONG1920-310-68953",55871.3251160705,130,"mammal",0
"KONPLONG1920-311-68975",55202.3374833579,130,"mammal",0
"KONPLONG1920-334-68906",52943.2290091507,130,"mammal",0
"KONPLONG1920-335-68823",52354.4242163942,130,"mammal",0
"KONPLONG1920-336-69025",51791.2109795325,130,"mammal",0
"KONPLONG1920-336-68954",51789.7906400487,130,"mammal",0
"KONPLONG1920-335-68946",52357.3020160196,130,"mammal",0
"KONPLONG1920-316-69008",52167.731724169,130,"mammal",0
"KONPLONG1920-317-67096",51576.2529483868,130,"mammal",0
"KONPLONG1920-315-68912",52718.9160897593,130,"mammal",0
"KONPLONG1920-316-69028",52166.5819299795,130,"mammal",0
"KONPLONG1920-315-68810",52717.5475961719,130,"mammal",0
"KONPLONG1920-314-68908",53348.385026092,130,"mammal",0
"KONPLONG1920-314-68953",53345.0569185315,130,"mammal",0
"KONPLONG1920-349-68994",55650.7904669822,130,"mammal",0
"KONPLONG1920-349-68841",55650.7347366511,130,"mammal",0
"KONPLONG1920-348-69234",56219.4934345308,130,"mammal",0
"KONPLONG1920-357-68859",50767.2215018767,130,"mammal",0
"KONPLONG1920-353-68966",53183.6634428269,130,"mammal",0
"KONPLONG1920-353-67102",53182.8126643123,130,"mammal",0
"KONPLONG1920-351-66961",54360.1903363327,130,"mammal",0
"KONPLONG1920-351-68875",54357.8720772523,130,"mammal",0
"KONPLONG1920-350-69012",54990.0825335455,130,"mammal",0
"KONPLONG1920-350-69016",54990.3507264652,130,"mammal",0
"KONPLONG1920-348-69010",56220.3897434052,130,"mammal",0
"KONPLONG1920-367-67054",56529.0423392632,130,"mammal",0
"KONPLONG1920-376-69005",50899.4023350565,130,"mammal",0
"KONPLONG1920-373-68976",52715.3830726416,130,"mammal",0
"KONPLONG1920-375-69019",51556.3193913971,130,"mammal",0
"KONPLONG1920-375-69029",51553.4231016705,130,"mammal",0
"KONPLONG1920-374-68921",52199.1008475478,130,"mammal",0
"KONPLONG1920-374-66941",52202.1522688771,130,"mammal",0
"KONPLONG1920-358-68840",50234.8394794952,130,"mammal",0
"KONPLONG1920-358-67072",50231.4913200818,130,"mammal",0
"KONPLONG1920-357-68916",50764.2623286982,130,"mammal",0
"KONPLONG1920-367-66990",56528.2842757018,130,"mammal",0
"KONPLONG1920-369-68974",55256.8367524685,130,"mammal",0
"KONPLONG1920-373-67119",52713.5736268645,130,"mammal",0
"KONPLONG1920-372-67111",53308.0402714414,130,"mammal",0
"KONPLONG1920-372-67105",53309.7243225179,130,"mammal",0
"KONPLONG1920-369-68979",55249.5867667736,130,"mammal",0
"KONPLONG1920-368-68876",55862.2457612721,130,"mammal",0
"KONPLONG1920-368-68919",55860.7864064261,130,"mammal",0
"KONPLONG1920-376-69014",50899.4064605416,130,"mammal",0
"KONPLONG1920-391-68947",53543.3980502206,130,"mammal",0
"KONPLONG1920-412-66962",52388.7461865342,130,"mammal",0
"KONPLONG1920-413-66996",51759.2064236992,130,"mammal",0
"KONPLONG1920-412-69216",52387.9540548993,130,"mammal",0
"KONPLONG1920-433-69002",51421.9798411839,130,"mammal",0
"KONPLONG1920-433-68900",51421.3425788289,130,"mammal",0
"KONPLONG1920-394-66989",51623.9678040232,130,"mammal",0
"KONPLONG1920-392-68952",52885.6752448,130,"mammal",0
"KONPLONG1920-393-67075",52334.8771621126,130,"mammal",0
"KONPLONG1920-386-67170",56715.5291395042,130,"mammal",0
"KONPLONG1920-392-68909",52881.2496521483,130,"mammal",0
"KONPLONG1920-391-68704",53540.660928788,130,"mammal",0
"KONPLONG1920-386-69021",56716.6864697027,130,"mammal",0
"KONPLONG1920-417-68836",49296.319471031,130,"mammal",0
"KONPLONG1920-432-68907",51838.0231078824,130,"mammal",0
"KONPLONG1920-432-67150",51837.9842635021,130,"mammal",0
"KONPLONG1920-395-68973",51011.4337758862,130,"mammal",0
"KONPLONG1920-396-66983",50435.1669210453,130,"mammal",0
"KONPLONG1920-397-68824",49828.0709408607,130,"mammal",0
"KONPLONG1920-397-68885",49828.9128355639,130,"mammal",0
"KONPLONG1920-396-67136",50434.3566108915,130,"mammal",0
"KONPLONG1920-413-68980",51759.1709436705,130,"mammal",0
"KONPLONG1920-416-67168",49910.4234928393,130,"mammal",0
"KONPLONG1920-417-68808",49299.4865401016,130,"mammal",0
"KONPLONG1920-416-66998",49909.1764045142,130,"mammal",0
"KONPLONG1920-415-67062",50535.9910784798,130,"mammal",0
"KONPLONG1920-415-68950",50535.3100157868,130,"mammal",0
"KONPLONG1920-394-68992",51623.9783359342,130,"mammal",0
"KONPLONG1920-395-68920",51009.7445839253,130,"mammal",0
"KONPLONG1920-393-69217",52333.2223243922,130,"mammal",0
"KONPLONG1920-435-68998",50009.3670614271,130,"mammal",0
"KONPLONG1920-434-68962",50598.9043967141,130,"mammal",0
"KONPLONG1920-435-68959",50005.6803260832,130,"mammal",0
"KONPLONG1920-434-68988",50599.7019267618,130,"mammal",0
"T18",22097.4450875798,130,"mammal",0
"pueh_315_1389m",6962.52029955784,130,"mammal",1
"KONPLONG1920-317-68837",51575.9827732189,130,"mammal",0
"Bal014a",25399.3054143859,140,"mammal",0
"Bal014",25402.3876719514,140,"mammal",0
"Bal013a",25055.1127568053,140,"mammal",0
"Bal012a",25056.8791722764,140,"mammal",0
"Bal013",25082.6324362721,140,"mammal",0
"Bal012",25059.3589158758,140,"mammal",0
"Bal011a",25319.0573299303,140,"mammal",0
"Bal011",25300.2809488955,140,"mammal",0
"BalNP001",27619.8053889242,140,"mammal",0
"BalNP005",27647.2641625396,140,"mammal",0
"BalNP004",27631.9809338251,140,"mammal",0
"BalNP002",27640.9627334975,140,"mammal",0
"BalNP003",27641.1261163443,140,"mammal",0
"BalNP006",27586.208500116,140,"mammal",0
"Bal017",25622.8833308101,140,"mammal",0
"Bal016",25520.4752648056,140,"mammal",0
"Bal015a",25305.1795041517,140,"mammal",0
"Bal015",25307.175551556,140,"mammal",0
"Bal016a",25474.0160564321,140,"mammal",0
"Bal018a",25846.89532512,140,"mammal",0
"Bal019",25678.8526159235,140,"mammal",0
"Bal019a",25487.494239119,140,"mammal",0
"Bal020",25483.3686866616,140,"mammal",0
"Bal020a",25683.6080922346,140,"mammal",0
"Bal018",25855.979329865,140,"mammal",0
"Bal017a",25646.2951321479,140,"mammal",0
"Bar009",25911.1240603195,140,"mammal",0
"Bar008",28111.0742378867,140,"mammal",0
"Bar007",27261.6419505363,140,"mammal",0
"Bar010",25915.6953458364,140,"mammal",0
"BalNP007",27634.7683556506,140,"mammal",0
"Bar078",26063.8047320902,140,"mammal",0
"Bar083",28345.54862113,140,"mammal",0
"Bar072",25891.7902278435,140,"mammal",0
"Bar082",28716.71310098,140,"mammal",0
"Bar080",25856.6004698578,140,"mammal",0
"Bar074",26963.0102800881,140,"mammal",0
"Bar081",26982.6905447798,140,"mammal",0
"BalNP018",27509.0115901124,140,"mammal",0
"BalNP008",27657.903397393,140,"mammal",0
"BalNP015",27463.7964635802,140,"mammal",0
"BalNP016",27507.3834558055,140,"mammal",0
"BalNP011",27708.667190017,140,"mammal",0
"BalNP013",27452.9235484867,140,"mammal",0
"BalNP012",27462.9302794677,140,"mammal",0
"BalNP014",27507.5452959793,140,"mammal",0
"BalNP010",27568.082767033,140,"mammal",0
"BalNP009",27699.5457780634,140,"mammal",0
"BalNP017",27507.3984666493,140,"mammal",0
"Bar003",28207.9704369317,140,"mammal",0
"Bar002",28633.8864073624,140,"mammal",0
"Bar005",26989.7324937986,140,"mammal",0
"Bar006",26954.7851705216,140,"mammal",0
"Bar004",26852.5102384514,140,"mammal",0
"Bar001",28470.1931520918,140,"mammal",0
"BalNP019",27709.5167611616,140,"mammal",0
"C1B01",21830.451561751,140,"mammal",0
"C1B07",21915.0265848136,140,"mammal",0
"C1A50",21825.6447874444,140,"mammal",0
"Bar085",26922.6199064946,140,"mammal",0
"C1A21",22032.8339061216,140,"mammal",0
"C1A33",21974.1571951188,140,"mammal",0
"C1A09",22022.825892631,140,"mammal",0
"BNP_141_12m",10850.9397983997,140,"mammal",1
"BNP_156_n",10858.0474078862,140,"mammal",1
"BNP_153",10905.6120300493,140,"mammal",1
"BNP018_Assam_13m",10861.6426922816,140,"mammal",1
"BNP_42_ASSAM",10884.565764088,140,"mammal",1
"BNP_NOCC3",10877.2894441364,140,"mammal",1
"C1A28",21869.883877008,140,"mammal",0
"Bar086",25966.2215170381,140,"mammal",0
"C1A22",21753.192404213,140,"mammal",0
"C1A24",21953.3113976002,140,"mammal",0
"C1A29",21577.7749013019,140,"mammal",0
"BNP_019_20m",10979.5470959886,140,"mammal",1
"BNP_005_13m",10878.9302407038,140,"mammal",1
"BNP_006_Sibur_5m",11031.6142075445,140,"mammal",1
"BNP_139_Sibur_1m",11024.0626725051,140,"mammal",1
"BNP_004_SIBUR_4m",11016.371057006,140,"mammal",1
"C1A42",21912.2747550944,140,"mammal",0
"C1A48",22115.9311253056,140,"mammal",0
"C1A45",22009.1541837425,140,"mammal",0
"C1A40",21724.5405370361,140,"mammal",0
"C1A47",22149.0252501257,140,"mammal",0
"C1A35",21906.8356159419,140,"mammal",0
"C1A38",21805.1802320788,140,"mammal",0
"C1CT05",21791.3371368479,140,"mammal",0
"C1B27",22029.570480447,140,"mammal",0
"C24A02",21326.183217001,140,"mammal",0
"C24A07",21617.9395382695,140,"mammal",0
"C24A13",21292.3811740072,140,"mammal",0
"C24A06",21421.0686601093,140,"mammal",0
"C1B38",22122.2894792901,140,"mammal",0
"C1B32",21708.0269071949,140,"mammal",0
"C1B12",22121.5616830991,140,"mammal",0
"C1B49",21905.5536877383,140,"mammal",0
"C1B47",22030.0512395647,140,"mammal",0
"C1B34",22112.0980296395,140,"mammal",0
"C1B39",22146.0913665374,140,"mammal",0
"C1CT11",21963.5094837277,140,"mammal",0
"C1CT18",21832.2583986826,140,"mammal",0
"C1CT21",22069.6710193846,140,"mammal",0
"C1B20",21912.8099379793,140,"mammal",0
"C1B21",21996.6691173512,140,"mammal",0
"C1CT40",22017.8835347038,140,"mammal",0
"C1CT33",21882.7140954949,140,"mammal",0
"C1B15",22228.0013603415,140,"mammal",0
"C1B16",22127.573398714,140,"mammal",0
"C1B24",22107.6916467913,140,"mammal",0
"C1B13",21909.7727841358,140,"mammal",0
"C1CT50",22081.7904453133,140,"mammal",0
"C24A01",21235.1956121444,140,"mammal",0
"C1CT45",22008.6358825506,140,"mammal",0
"C1CT27",21732.576489446,140,"mammal",0
"C1CT49",21919.1085073188,140,"mammal",0
"C1CT42",21912.7955325084,140,"mammal",0
"C24CT15",21310.6499054215,140,"mammal",0
"C24CT13",21442.5940457375,140,"mammal",0
"C24CT16",21393.8559783396,140,"mammal",0
"C24CT19",21280.8800523713,140,"mammal",0
"C24CT2",21429.5111036888,140,"mammal",0
"C24CT20",21227.7085145543,140,"mammal",0
"C24CT24",21527.8704328556,140,"mammal",0
"C24B19",21354.6053493,140,"mammal",0
"C24A16",21331.1790231569,140,"mammal",0
"C24CT1",21359.9007459241,140,"mammal",0
"C24B29",21487.7975947372,140,"mammal",0
"C24A44",21410.2118947778,140,"mammal",0
"C24B09",21645.1808951316,140,"mammal",0
"C24B25",21476.6737779566,140,"mammal",0
"C24B30",21335.8628336445,140,"mammal",0
"C24B17",21418.2461257508,140,"mammal",0
"C24A43",21281.9850018395,140,"mammal",0
"C24B26",21562.0913611124,140,"mammal",0
"C24B40",21416.3738377619,140,"mammal",0
"C24AJS",21415.419569862,140,"mammal",0
"C24BUNI",21371.6169849794,140,"mammal",0
"C24B35",21501.8515331055,140,"mammal",0
"C24AUNI",21452.0246988106,140,"mammal",0
"C24B18",21440.2890977216,140,"mammal",0
"C24A19",21385.3604957275,140,"mammal",0
"C24A20",21445.2721323948,140,"mammal",0
"C24A25",21504.3290849582,140,"mammal",0
"C24A34",21293.7068401085,140,"mammal",0
"C24A37",21450.7069836939,140,"mammal",0
"C24A31",21352.7515712201,140,"mammal",0
"C25B41",21762.5875217254,140,"mammal",0
"C25A39",21942.3158222142,140,"mammal",0
"C25A41",21795.8371109923,140,"mammal",0
"C25A36",21922.2778048242,140,"mammal",0
"C25B28",21913.7721172015,140,"mammal",0
"C25B36",21577.1359146312,140,"mammal",0
"C25B31",21624.9162540451,140,"mammal",0
"C25B33",21713.066666461,140,"mammal",0
"C25A10",21651.9156720051,140,"mammal",0
"C25A27",21696.8431564793,140,"mammal",0
"C25A14",21496.9834387466,140,"mammal",0
"C25A17",21445.5870655691,140,"mammal",0
"C25A26",21726.4144433273,140,"mammal",0
"C25A12",21987.1406464541,140,"mammal",0
"C25A18",21541.5192144255,140,"mammal",0
"C25A23",21859.9033166156,140,"mammal",0
"C25B02",21937.1436092173,140,"mammal",0
"C25AUNI(SEB)",21893.5203381539,140,"mammal",0
"C25A46",22178.3142536957,140,"mammal",0
"C25A49",21778.3513753535,140,"mammal",0
"C25B14",21860.786267842,140,"mammal",0
"C25B06",21769.5364545903,140,"mammal",0
"C25B10",21690.1344278001,140,"mammal",0
"C25B08",21920.2176750084,140,"mammal",0
"C24CT28",21627.5978478406,140,"mammal",0
"C24CT7",21498.1635474761,140,"mammal",0
"C24CT44",21356.2287640645,140,"mammal",0
"C24CT34",21369.9176991547,140,"mammal",0
"C24CT37",21293.7144384327,140,"mammal",0
"C25A08",21518.8392559291,140,"mammal",0
"DKNP_153",10140.2967158488,140,"mammal",0
"GGNP_12_643m",8507.02972264619,140,"mammal",1
"GGNP_11_680m",8508.46937860255,140,"mammal",1
"GGNP_068_589m",8509.27962980056,140,"mammal",1
"C25CT10",21687.1656506056,140,"mammal",0
"C25CT26",21793.5731616459,140,"mammal",0
"C25B44",21894.3555013413,140,"mammal",0
"C25CT17",21660.1923818253,140,"mammal",0
"C25CT35",21614.1270765269,140,"mammal",0
"C25CT23",21737.0149197716,140,"mammal",0
"C25CT14",21751.5865297482,140,"mammal",0
"C25CT12",21739.2755131684,140,"mammal",0
"C25CT25",21748.7600078853,140,"mammal",0
"C25CT1UNI",21623.9364095674,140,"mammal",0
"GGNP_14_694m",8513.89124336778,140,"mammal",1
"GGNP_140_362m",8539.65297030792,140,"mammal",1
"GGNP_139_441m",8533.94136389732,140,"mammal",1
"C25CT36",21961.6506746809,140,"mammal",0
"C25CT41",21707.0936281631,140,"mammal",0
"C25CT31",21512.2675165161,140,"mammal",0
"C25CT43",21797.0114338664,140,"mammal",0
"C25CT29",21600.2388936806,140,"mammal",0
"C25CTJS",21802.2136643238,140,"mammal",0
"C25CT39",21999.659876094,140,"mammal",0
"C25CT09",21919.9588307297,140,"mammal",0
"C25BJS",21423.1570042638,140,"mammal",0
"C25B46",21705.8601203985,140,"mammal",0
"C25CT08",21551.7186991382,140,"mammal",0
"C25B48",21961.8254418633,140,"mammal",0
"C25CT06",21882.4869989141,140,"mammal",0
"KNP_002_173",9971.07802827623,140,"mammal",0
"GNG_LESUNG_036",15237.2465015432,140,"mammal",0
"GNG_LESUNG_083",15238.8702732374,140,"mammal",0
"GNG_LESUNG_076",15241.7267809805,140,"mammal",0
"GGNP_17_241m",8552.39845938635,140,"mammal",0
"GGNP_3_281m",8571.47441361727,140,"mammal",0
"GGNP_156_231m",8564.4549564419,140,"mammal",0
"GGNP_156_94m",8574.96687134228,140,"mammal",0
"GGNP_157_61m",8583.72275356129,140,"mammal",0
"GGNP_3995_87m",8575.95945448669,140,"mammal",0
"GGNP_70_95m",8571.48688948831,140,"mammal",0
"GGNP_3_250m",8574.57951380299,140,"mammal",0
"GGNP_67_33m",8587.34163803905,140,"mammal",0
"GGNP_68_95m",8570.89691129488,140,"mammal",0
"GGNP_67_240m",8563.88717695263,140,"mammal",0
"GNG_LESUNG_001",15226.0410074878,140,"mammal",1
"GGNP_270_503m",8530.98417424358,140,"mammal",1
"GGNP_271_324m",8544.30140032938,140,"mammal",1
"GGNP_271_501m",8531.27481249693,140,"mammal",1
"GGNP_152_618m",8527.84413393949,140,"mammal",1
"GGNP_153_889m",8523.76410802791,140,"mammal",1
"GGNP_2P9_661m",8527.93525454553,140,"mammal",1
"GGNP_155_678m",8524.8377566959,140,"mammal",1
"GGNP_155_894m",8524.61164819287,140,"mammal",1
"GGNP_150_122m",8566.09777534365,140,"mammal",0
"GGNP_152_199m",8555.70028245673,140,"mammal",0
"GGNP_140_447m",8531.24576343834,140,"mammal",1
"GGNP_15_881m",8522.45876314197,140,"mammal",1
"GGNP_152_364m",8537.6648283433,140,"mammal",1
"GGNP_150_581m",8528.98398919952,140,"mammal",1
"KNP_002_282",9949.06583906887,140,"mammal",0
"KNP_121_432",9956.52733654547,140,"mammal",0
"KNP_155_524",9970.40661861647,140,"mammal",0
"KNP_149_496",9968.46573219318,140,"mammal",0
"KNP_146_460",9960.39292470276,140,"mammal",0
"KNP_149_275",9944.15081568509,140,"mammal",0
"KNP_147_775",9976.26946306407,140,"mammal",0
"KNP_031_511",9969.06607302803,140,"mammal",0
"KNP_094_312",9958.63343152133,140,"mammal",0
"KNP_038_222",9931.40058105913,140,"mammal",0
"KNP_039_286",9951.12812403587,140,"mammal",0
"KNP_068_311",9952.03445124508,140,"mammal",0
"KNP_070_443",9959.34794086509,140,"mammal",0
"KNP_073_298",9956.86998666179,140,"mammal",0
"KNP_124_373",9952.99042413918,140,"mammal",0
"KNP_140_520",9970.96229619495,140,"mammal",0
"KNP_142_203",9928.17867936365,140,"mammal",0
"KNP_134_692",9978.31391280985,140,"mammal",0
"KNP_133_657",9969.87635224989,140,"mammal",0
"KNP_146_307",9917.30188575064,140,"mammal",1
"KNP_124_28",9858.55447587951,140,"mammal",1
"KNP_133_17",9846.62362722644,140,"mammal",1
"KNP_134_77",9883.17631795407,140,"mammal",1
"KNP_035_27",9850.23529564334,140,"mammal",1
"KNP_013_220",9966.80473497929,140,"mammal",0
"KNP_003_292",9958.98758975108,140,"mammal",0
"KNP_013_361",9950.15292381944,140,"mammal",0
"KNP_014_645",9990.05622372306,140,"mammal",0
"KNP_011_519",9969.2954450067,140,"mammal",0
"KNP_005_65",9879.41579280775,140,"mammal",1
"KNP_270_753",9999.02391525644,140,"mammal",0
"KNP_2D_765",9976.66081952475,140,"mammal",0
"KNP_9113_432",9970.92094109008,140,"mammal",0
"KNP_255_253",9944.30890138101,140,"mammal",0
"KNP_255_347",9949.24682568972,140,"mammal",0
"LBNP_022",19604.6644762185,140,"mammal",1
"KNP_261_691P",10005.3920691265,140,"mammal",0
"KNP_256_281",9956.43672950227,140,"mammal",0
"KNP_262_579P",9982.03931352566,140,"mammal",0
"KNP_259_434x",9956.81120640455,140,"mammal",0
"KNP_260_134",9926.69893541872,140,"mammal",0
"KNP_263_208",9965.37498791235,140,"mammal",0
"KNP_263_723",9999.60596952538,140,"mammal",0
"KNP_270_57",9875.86654445138,140,"mammal",1
"KNP_256_734",9970.72328143665,140,"mammal",0
"KNP_257_452",9960.42738477199,140,"mammal",0
"KNP_257_367",9950.07309510323,140,"mammal",0
"KNP_258_307",9952.28847577669,140,"mammal",0
"KNP_258_301",9948.15962084247,140,"mammal",0
"KNP_257_561",9979.12475176115,140,"mammal",0
